1680882823.42,3.8,0.00,3.513,43.3,34.25,20.9153,0.136,28.35,21.46,21.17,22.67
1680882824.96,5.35,0.00,3.506,43.3,34.25,20.9153,0.026,28.35,21.46,21.12,22.67
1680882826.52,6.9,0.00,3.503,43.3,34.25,20.9153,-0.000,28.35,21.36,20.97,22.67
1680882828.08,8.46,0.00,3.506,43.3,34.25,20.8810,0.000,28.35,21.31,20.97,22.67
1680882829.61,10.0,0.00,3.505,43.3,34.25,20.9153,0.103,28.30,21.27,20.88,22.67
1680882831.20,11.58,0.00,3.507,43.3,34.25,20.9153,0.110,28.35,21.22,20.97,22.67
1680882832.74,13.12,0.00,3.506,43.3,34.25,20.9153,-0.007,28.35,21.17,20.83,22.67
1680882834.33,14.71,0.00,3.507,42.8,34.25,20.8810,-0.015,28.30,20.98,20.68,22.67
1680882835.87,16.25,0.00,3.506,43.3,34.25,20.8810,-0.026,28.30,20.83,20.59,22.67
1680882837.42,17.8,0.00,3.504,43.3,34.375,20.8810,-0.022,28.43,20.86,20.62,22.79
1680882838.93,19.32,0.00,3.506,43.3,34.25,20.8810,-0.033,28.30,20.54,20.39,22.62
1680882840.45,20.84,0.00,3.504,43.3,34.375,20.8810,-0.033,28.43,20.47,20.38,22.79
1680882841.99,22.37,0.00,3.506,43.3,34.375,20.8810,-0.040,28.43,20.38,20.33,22.74
1680882843.54,23.92,0.00,3.508,42.8,34.375,20.8810,-0.033,28.43,20.33,20.23,22.74
1680882845.08,25.46,0.00,3.507,43.3,34.375,20.8810,-0.033,28.43,20.33,20.13,22.74
1680882846.63,27.01,0.00,3.505,43.3,34.375,20.8810,-0.055,28.43,20.23,20.04,22.74
1680882848.16,28.54,0.00,3.507,43.3,34.375,20.8810,-0.033,28.43,20.33,20.04,22.74
1680882849.71,30.09,0.00,3.504,43.3,34.375,20.8810,0.022,28.43,20.14,19.89,22.74
1680882851.22,31.61,0.00,3.506,43.3,34.25,20.8810,-0.022,28.30,19.86,19.62,22.62
1680882852.77,33.15,0.00,3.505,43.3,34.375,20.8810,-0.007,28.43,19.89,19.65,22.74
1680882854.28,34.67,0.00,3.507,43.3,34.375,20.8810,0.048,28.43,19.80,19.65,22.74
1680882855.80,36.19,0.00,3.505,43.3,34.375,20.8810,0.754,28.43,20.81,20.91,22.74
1680882857.35,37.73,0.00,3.507,43.3,34.375,20.8810,0.140,28.38,21.10,21.39,22.74
1680882858.90,39.28,0.00,3.507,43.3,34.375,20.8810,0.588,28.38,22.26,22.94,22.74
1680882860.44,40.83,0.00,3.505,43.3,34.375,20.8810,0.695,28.38,23.71,24.05,22.74
1680882862.00,42.38,0.00,3.507,43.9,34.375,20.8810,0.772,28.38,23.90,24.19,22.74
1680882863.52,43.91,0.00,3.506,43.3,34.375,20.8810,0.614,28.38,24.14,24.43,22.74
1680882865.09,45.48,0.00,3.508,43.9,34.375,20.8810,0.110,28.38,24.14,24.39,22.74
1680882866.65,47.03,0.00,3.508,43.3,34.375,20.8810,0.044,28.38,23.76,23.71,22.70
1680882868.20,48.58,0.00,3.507,43.3,34.375,20.8810,-0.026,28.38,22.99,23.03,22.74
1680882869.75,50.13,0.00,3.509,44.4,34.375,20.8810,0.246,28.38,23.52,23.71,22.74
1680882871.29,51.67,0.00,3.508,43.9,34.375,20.8810,-0.015,28.38,22.75,23.08,22.74
1680882872.87,53.25,0.00,3.509,44.4,34.375,20.8810,0.022,28.38,22.31,22.55,22.74
1680882874.40,54.79,0.00,3.509,43.9,34.375,20.8810,0.051,28.38,22.12,22.36,22.74
1680882875.94,56.32,0.00,3.508,43.3,34.375,20.8810,0.018,28.38,21.97,22.31,22.74
1680882877.47,57.86,0.00,3.509,43.3,34.375,20.8810,1.004,28.38,23.23,23.76,22.74
1680882879.04,59.43,0.00,3.510,43.3,34.375,20.8810,0.684,28.38,25.15,26.12,22.74
1680882880.56,60.94,0.00,3.506,43.9,34.375,20.8810,0.415,28.38,26.64,27.52,22.70
1680882882.12,62.5,0.00,3.510,43.3,34.375,20.8810,0.809,28.38,27.88,28.43,22.74
1680882883.67,64.05,0.00,3.510,43.9,34.375,20.8810,1.015,28.33,28.31,29.10,22.70
1680882885.20,65.58,0.00,3.509,43.9,34.375,20.8810,0.489,28.38,29.26,30.93,22.74
1680882886.72,67.11,0.00,3.507,43.3,34.5,20.8810,0.555,28.51,31.43,33.59,22.82
1680882888.28,68.66,0.00,3.510,43.3,34.5,20.8810,0.511,28.46,35.53,36.79,22.82
1680882889.81,70.2,3.00,3.507,43.3,34.5,20.8810,3.213,28.46,37.64,41.37,22.82
1680882891.38,71.76,3.00,3.378,44.4,34.5,20.8467,1.967,28.41,42.81,46.07,22.82
1680882892.92,73.31,3.00,3.375,44.4,34.5,20.5032,2.662,27.88,46.50,52.75,22.82
1680882894.47,74.85,3.00,3.370,43.3,34.5,20.3658,2.062,27.59,49.84,52.42,22.82
1680882896.04,76.42,3.00,3.373,43.3,34.5,20.5719,2.566,27.35,51.34,55.49,22.82
1680882897.55,77.94,3.00,3.370,43.9,34.5,20.3658,4.353,27.35,57.94,65.21,22.82
1680882899.10,79.49,3.00,3.369,44.4,34.5,20.0224,3.592,27.50,66.05,75.56,22.82
1680882900.65,81.03,3.00,3.367,44.4,34.5,20.0568,2.224,27.55,68.61,78.94,22.82
1680882902.19,82.57,3.00,3.366,43.3,34.5,20.1254,2.349,27.64,72.03,81.72,22.82
1680882903.74,84.13,3.00,3.365,43.9,34.5,20.0911,2.746,27.74,75.26,88.16,22.82
