1684504309.90,1.04,4.00,4.096,48.2,37.125,20.929,-0.059,25.91,59.98,73.56,-0.46,0.94,1.58
1684504310.89,2.03,4.00,4.096,47.6,37.125,20.925,-0.051,25.91,59.69,73.34,-0.46,0.93,1.57
1684504311.90,3.03,4.00,4.096,47.6,37.125,20.929,-0.029,25.33,58.98,73.12,-0.48,0.90,1.56
1684504312.89,4.03,4.00,4.096,47.6,37.125,20.933,-0.044,24.89,57.90,73.03,-0.50,0.86,1.55
1684504313.88,5.02,4.00,4.096,48.7,37.125,20.929,-0.062,24.56,56.53,73.03,-0.51,0.80,1.55
1684504314.89,6.03,4.00,4.096,48.2,37.125,20.929,-0.026,24.27,56.25,72.29,-0.52,0.79,1.52
1684504315.90,7.03,4.00,4.096,48.7,37.125,20.929,-0.070,24.08,56.39,72.64,-0.53,0.79,1.54
1684504316.89,8.03,4.00,4.096,48.2,37.125,20.929,-0.070,23.88,56.72,73.03,-0.54,0.81,1.55
1684504317.86,9.0,4.00,4.096,48.7,37.125,20.929,-0.066,23.74,56.81,73.21,-0.54,0.81,1.56
1684504318.84,9.98,4.00,4.096,48.2,37.125,20.925,-0.077,23.64,56.77,73.43,-0.55,0.81,1.57
1684504319.84,10.98,4.00,4.096,47.6,37.125,20.921,-0.077,23.59,57.14,72.86,-0.55,0.82,1.54
1684504320.83,11.97,4.00,4.096,48.2,37.125,20.916,-0.085,23.50,57.57,72.55,-0.55,0.84,1.53
1684504321.84,12.97,4.00,4.096,48.7,37.125,20.912,-0.022,23.45,57.95,72.38,-0.56,0.86,1.52
1684504322.82,13.95,4.00,4.096,47.6,37.125,20.912,-0.051,23.40,58.51,72.95,-0.56,0.88,1.55
1684504323.81,14.94,4.00,4.096,48.7,37.125,20.912,-0.070,23.35,58.37,73.56,-0.56,0.88,1.58
1684504324.80,15.94,4.00,4.096,48.7,37.125,20.908,-0.073,23.35,58.28,73.91,-0.56,0.87,1.59
1684504325.80,16.94,4.00,4.096,48.7,37.125,20.908,-0.081,23.30,58.18,73.30,-0.56,0.87,1.56
1684504326.80,17.94,4.00,4.096,48.7,37.125,20.904,-0.040,23.30,58.28,72.51,-0.56,0.87,1.53
1684504327.82,18.95,4.00,4.096,48.2,37.125,20.904,-0.059,23.25,58.32,71.99,-0.56,0.87,1.51
1684504328.81,19.95,4.00,4.096,47.6,37.125,20.904,-0.059,23.21,58.47,71.72,-0.57,0.88,1.49
1684504329.83,20.96,4.00,4.096,48.2,37.125,20.899,-0.066,23.21,58.09,71.42,-0.57,0.86,1.48
1684504330.81,21.95,4.00,4.096,48.2,37.125,20.899,-0.040,23.16,57.66,70.85,-0.57,0.85,1.46
1684504331.81,22.94,4.00,4.096,47.6,37.125,20.899,-0.073,23.11,57.24,70.36,-0.57,0.83,1.43
1684504332.81,23.94,4.00,4.096,48.7,37.125,20.895,-0.081,23.11,57.05,69.84,-0.57,0.82,1.41
1684504333.80,24.93,4.00,4.096,48.7,37.125,20.895,-0.081,23.06,57.62,69.62,-0.57,0.84,1.40
1684504334.80,25.94,4.00,4.096,48.2,37.125,20.891,-0.092,23.06,57.71,69.71,-0.57,0.85,1.40
1684504335.79,26.93,4.00,4.096,48.7,37.125,20.887,-0.051,23.06,58.04,69.40,-0.57,0.86,1.39
1684504336.78,27.92,4.00,4.096,47.6,37.125,20.887,-0.073,23.01,57.85,69.44,-0.57,0.85,1.39
1684504337.77,28.91,4.00,4.096,48.7,37.125,20.848,-0.099,23.01,57.43,69.79,-0.57,0.84,1.41
