1681137820.14,3.82,0.00,4.048,37.9,28.125,20.947,-0.011,23.50,17.76,17.98,19.92
1681137821.68,5.36,0.00,4.040,37.9,28.125,20.943,-0.018,23.50,17.76,17.98,19.87
1681137823.22,6.9,0.00,4.040,37.4,28.0,20.943,-0.007,23.33,17.58,17.86,19.75
1681137824.77,8.45,0.00,4.043,37.4,28.125,20.943,-0.022,23.45,17.71,17.98,19.87
1681137826.31,9.99,0.00,4.042,37.9,28.125,20.943,-0.018,23.45,17.71,17.98,19.87
1681137827.89,11.57,4.00,4.042,36.9,28.125,20.943,-0.015,23.45,17.71,17.94,19.87
1681137829.43,13.11,0.00,3.860,37.9,28.125,20.938,-0.018,23.40,17.66,17.94,19.83
1681137831.00,14.68,0.00,4.037,36.9,28.125,20.965,-0.029,22.78,17.66,17.94,19.83
1681137832.55,16.23,0.00,4.038,37.9,28.125,20.970,-0.022,22.92,17.66,17.89,19.83
1681137834.08,17.76,0.00,4.037,37.4,28.125,20.970,-0.004,23.07,17.66,17.89,19.83
1681137835.61,19.3,0.00,4.039,36.9,28.125,20.965,-0.018,23.11,17.66,17.89,19.83
1681137837.16,20.84,0.00,4.037,36.9,28.125,20.965,-0.004,23.16,17.61,17.89,19.83
1681137838.68,22.36,4.00,4.039,37.9,28.125,20.965,-0.018,23.21,17.61,17.89,19.78
1681137840.20,23.88,0.00,3.854,37.4,28.125,20.961,-0.015,23.16,17.61,17.89,19.78
1681137841.73,25.41,0.00,4.035,37.9,28.25,20.965,-0.070,22.76,17.74,18.11,19.90
1681137843.27,26.95,0.00,4.034,37.4,28.125,20.970,-0.040,22.78,17.76,18.03,19.78
1681137844.78,28.46,0.00,4.036,37.4,28.25,20.970,-0.018,23.05,17.94,18.26,19.90
1681137846.33,30.01,0.00,4.037,36.9,28.25,20.965,-0.004,23.10,18.03,18.26,19.90
1681137847.88,31.56,0.00,4.035,37.9,28.25,20.965,0.000,23.14,18.03,18.45,19.90
1681137849.41,33.09,4.00,4.038,37.9,28.25,20.965,-0.018,23.19,18.37,18.64,19.90
1681137850.98,34.67,0.00,3.854,37.4,28.125,20.961,-0.011,23.07,18.20,18.47,19.73
1681137852.53,36.21,0.00,4.033,37.9,28.25,20.956,-0.081,22.66,18.37,18.74,19.85
1681137854.08,37.76,0.00,4.034,37.9,28.25,20.938,0.040,22.81,18.47,18.74,19.85
1681137855.64,39.32,0.00,4.035,37.4,28.25,20.930,-0.011,22.95,18.37,18.64,19.85
1681137857.17,40.85,0.00,4.035,37.9,28.25,20.925,-0.018,23.00,18.33,18.59,19.85
1681137858.74,42.42,0.00,4.035,37.9,28.25,20.925,-0.011,23.10,18.28,18.55,19.85
1681137860.28,43.96,4.00,4.034,37.9,28.25,20.921,-0.015,23.14,18.33,18.59,19.81
1681137861.82,45.5,0.00,3.846,36.9,28.25,20.916,-0.018,23.14,18.33,18.59,19.81
1681137863.40,47.08,0.00,4.033,37.4,28.25,20.943,-0.022,22.56,18.33,18.59,19.81
1681137864.93,48.61,0.00,4.032,37.4,28.25,20.947,-0.007,22.81,18.33,18.55,19.81
1681137866.48,50.16,0.00,4.031,37.4,28.25,20.947,-0.022,22.85,18.28,18.55,19.81
1681137868.05,51.73,0.00,4.034,37.9,28.25,20.943,-0.029,23.00,18.23,18.64,19.81
1681137869.61,53.29,0.00,4.034,37.4,28.375,20.943,-0.026,23.17,18.45,18.72,19.93
1681137871.13,54.81,4.00,4.033,37.9,28.375,20.943,0.467,23.22,19.04,19.54,19.88
1681137872.69,56.37,0.00,3.831,37.9,28.375,20.934,0.107,23.22,19.52,20.47,19.88
1681137874.24,57.92,0.00,4.026,37.4,28.375,20.836,0.290,22.74,20.73,21.58,19.88
1681137875.78,59.46,0.00,4.027,37.9,28.375,20.850,0.618,22.93,22.04,23.12,19.88
1681137877.32,61.0,0.00,4.025,37.9,28.375,20.850,0.754,23.03,24.55,25.49,19.88
1681137878.86,62.54,0.00,4.028,37.9,28.375,20.850,0.658,23.08,27.13,29.77,19.88
1681137880.40,64.08,0.00,4.029,37.9,28.375,20.850,2.250,23.12,33.40,34.80,19.88
1681137881.96,65.64,4.00,4.029,38.5,28.375,20.850,1.177,23.17,37.68,39.67,19.88
1681137883.51,67.19,3.00,3.817,37.9,28.375,20.841,1.298,23.17,43.49,47.41,19.84
1681137885.04,68.72,3.00,3.899,37.9,28.375,20.512,3.386,23.17,47.81,50.87,19.84
1681137886.59,70.27,3.00,3.898,37.9,28.375,20.440,1.735,23.03,50.42,52.34,19.84
1681137888.12,71.8,3.00,3.897,37.9,28.375,20.449,1.331,22.98,53.87,56.83,19.84
1681137889.64,73.32,3.00,3.896,36.9,28.375,20.303,0.985,23.08,60.44,67.05,19.84
1681137891.17,74.85,3.00,3.896,37.9,28.375,20.040,4.688,23.27,68.33,75.19,19.84
1681137892.70,76.38,3.00,3.893,37.9,28.375,20.080,3.809,23.37,73.81,80.32,19.84
1681137894.21,77.89,3.00,3.893,37.9,28.375,20.116,3.224,23.51,79.88,89.68,19.84
1681137895.76,79.44,3.00,3.895,38.5,28.5,19.947,4.331,23.83,85.06,98.56,19.91
1681137897.29,80.97,3.00,3.894,37.9,28.375,19.978,2.011,23.80,85.04,95.56,19.79
1681137898.84,82.52,3.00,3.893,37.9,28.5,20.005,1.787,24.02,87.54,101.25,19.91
1681137900.38,84.06,3.00,3.892,37.9,28.5,19.894,4.364,24.21,91.87,104.99,19.91
1681137901.91,85.59,3.00,3.890,37.9,28.5,19.822,4.309,24.41,98.22,110.77,19.91
1681137903.44,87.12,3.00,3.891,37.9,28.5,19.911,5.812,24.55,99.23,112.05,19.91
1681137904.97,88.65,3.00,3.888,37.9,28.5,19.934,4.040,24.65,99.35,110.48,19.91
1681137906.49,90.17,3.00,3.889,38.5,28.5,19.947,1.158,24.79,97.89,109.49,19.91
1681137908.05,91.73,3.00,3.887,37.9,28.5,20.107,3.423,24.79,95.20,105.65,19.86
1681137909.57,93.25,3.00,3.888,38.5,28.5,19.978,4.283,24.99,103.35,116.28,19.86
1681137911.10,94.78,3.00,3.889,37.9,28.5,19.845,2.680,25.13,104.22,120.04,19.86
1681137912.62,96.3,3.00,3.887,37.9,28.5,19.885,2.066,25.18,102.48,116.42,19.86
1681137914.13,97.81,3.00,3.886,38.5,28.625,19.965,4.040,25.40,101.30,115.93,19.99
1681137915.65,99.33,3.00,3.889,38.5,28.625,20.000,4.434,25.50,106.07,126.76,19.94
1681137917.17,100.85,3.00,3.889,38.5,28.625,19.338,1.544,25.83,114.54,130.73,19.94
1681137918.71,102.39,3.00,3.889,38.5,28.625,19.774,4.963,25.88,112.12,128.39,19.94
