1684509141.23,1.05,4.00,4.096,44.9,35.5,20.960,-0.081,21.51,31.91,32.86,-0.57,-0.15,-0.11
1684509142.23,2.05,4.00,4.096,46.5,35.5,20.960,-0.103,21.47,31.82,32.81,-0.57,-0.15,-0.11
1684509143.23,3.05,4.00,4.096,46.0,35.5,20.965,-0.114,21.27,31.82,32.72,-0.58,-0.15,-0.12
1684509144.22,4.05,4.00,4.096,45.5,35.5,20.969,-0.121,21.08,31.77,32.67,-0.59,-0.15,-0.12
1684509145.22,5.04,4.00,4.096,45.5,35.5,20.969,-0.132,20.98,31.67,32.72,-0.59,-0.16,-0.12
1684509146.21,6.03,4.00,4.096,45.5,35.5,20.969,-0.099,20.89,31.58,32.63,-0.59,-0.16,-0.12
1684509147.21,7.03,4.00,4.096,46.0,35.5,20.974,-0.118,20.79,31.43,32.58,-0.60,-0.17,-0.12
1684509148.21,8.03,4.00,4.096,45.5,35.375,20.974,-0.085,20.61,31.02,32.36,-0.60,-0.18,-0.12
1684509149.22,9.04,4.00,4.096,45.5,35.5,20.974,-0.085,20.69,30.90,32.34,-0.60,-0.19,-0.13
1684509150.23,10.05,4.00,4.096,45.5,35.5,20.965,-0.107,20.93,30.52,32.34,-0.59,-0.20,-0.13
1684509151.23,11.06,4.00,4.096,46.0,35.375,20.974,-0.118,20.52,30.59,32.26,-0.60,-0.20,-0.13
1684509152.24,12.07,4.00,4.096,45.5,35.375,20.978,-0.114,20.52,30.68,32.36,-0.60,-0.19,-0.12
1684509153.24,13.07,4.00,4.096,46.0,35.375,20.978,-0.132,20.47,30.73,32.45,-0.61,-0.19,-0.12
1684509154.23,14.06,4.00,4.096,45.5,35.375,20.978,-0.114,20.47,30.73,32.36,-0.61,-0.19,-0.12
1684509155.22,15.05,4.00,4.096,46.5,35.375,20.978,-0.125,20.47,30.63,32.26,-0.61,-0.19,-0.13
1684509156.22,16.04,4.00,4.096,45.5,35.375,20.978,-0.096,20.47,30.54,32.17,-0.61,-0.20,-0.13
1684509157.22,17.04,4.00,4.096,46.0,35.375,20.982,-0.118,20.47,30.63,32.17,-0.61,-0.19,-0.13
1684509158.21,18.04,4.00,4.096,45.5,35.375,20.978,-0.110,20.47,30.54,32.12,-0.61,-0.20,-0.13
1684509159.22,19.04,4.00,4.096,45.5,35.375,20.978,-0.110,20.47,30.39,32.07,-0.61,-0.20,-0.14
1684509160.23,20.05,4.00,4.096,45.5,35.375,20.982,-0.088,20.47,30.59,32.12,-0.61,-0.20,-0.13
1684509161.22,21.05,4.00,4.096,45.5,35.375,20.982,-0.103,20.47,30.78,32.26,-0.61,-0.19,-0.13
1684509162.22,22.04,4.00,4.096,45.5,35.375,20.982,-0.125,20.66,30.92,32.45,-0.60,-0.18,-0.12
1684509163.21,23.03,4.00,4.096,46.0,35.375,20.982,-0.114,20.47,31.07,32.69,-0.61,-0.18,-0.11
1684509164.21,24.03,4.00,4.096,46.5,35.375,20.982,-0.132,20.47,31.35,32.83,-0.61,-0.16,-0.11
1684509165.20,25.02,4.00,4.096,46.5,35.375,20.987,-0.118,20.47,31.45,32.88,-0.61,-0.16,-0.10
1684509166.22,26.05,4.00,4.096,46.0,35.375,20.987,-0.114,20.52,31.69,32.97,-0.60,-0.15,-0.10
