1681483570.44,1.05,3.00,4.096,36.3,26.25,20.946,-0.092,17.21,20.55,19.50,-0.37,-0.23,-0.27
1681483571.45,2.05,3.00,4.096,35.8,26.25,20.946,-0.088,17.16,20.51,19.45,-0.37,-0.23,-0.28
1681483572.44,3.05,3.00,4.096,35.8,26.25,20.954,-0.088,16.82,20.46,19.35,-0.38,-0.23,-0.28
1681483573.44,4.04,3.00,4.096,36.9,26.25,20.959,-0.092,16.53,20.36,19.30,-0.39,-0.24,-0.28
1681483574.47,5.07,3.00,4.096,36.3,26.25,20.959,-0.081,16.29,20.36,19.26,-0.40,-0.24,-0.28
1681483575.47,6.07,3.00,4.096,36.9,26.25,20.959,-0.085,16.09,20.36,19.26,-0.41,-0.24,-0.28
1681483576.48,7.08,3.00,4.096,36.9,26.25,20.959,-0.107,15.94,20.36,19.26,-0.42,-0.24,-0.28
1681483577.48,8.08,3.00,4.096,36.3,26.125,20.959,-0.077,15.72,20.23,19.13,-0.42,-0.24,-0.28
1681483578.46,9.07,3.00,4.096,36.9,26.125,20.959,-0.085,15.62,20.23,19.13,-0.42,-0.24,-0.28
1681483579.45,10.06,3.00,4.096,36.3,26.125,20.959,-0.088,15.53,20.28,19.23,-0.43,-0.24,-0.28
1681483580.43,11.04,3.00,4.096,36.9,26.125,20.959,-0.085,15.53,20.28,19.18,-0.43,-0.24,-0.28
1681483581.41,12.02,3.00,4.096,36.9,26.125,20.959,-0.081,15.48,20.19,19.13,-0.43,-0.24,-0.28
1681483582.41,13.02,3.00,4.096,36.3,26.125,20.954,-0.081,15.48,20.09,19.03,-0.43,-0.24,-0.29
1681483583.41,14.02,3.00,4.096,36.9,26.125,20.954,-0.055,15.43,19.99,18.94,-0.43,-0.25,-0.29
1681483584.41,15.02,3.00,4.096,36.9,26.125,20.954,-0.066,15.38,19.90,18.84,-0.43,-0.25,-0.29
1681483585.41,16.02,3.00,4.096,36.9,26.125,20.950,-0.059,15.38,19.85,18.79,-0.43,-0.25,-0.30
1681483586.41,17.02,3.00,4.096,36.9,26.125,20.950,-0.070,15.38,19.80,18.74,-0.43,-0.26,-0.30
1681483587.40,18.01,3.00,4.096,36.9,26.125,20.950,-0.062,15.38,19.75,18.74,-0.43,-0.26,-0.30
1681483588.39,18.99,3.00,4.096,37.4,26.125,20.950,-0.051,15.38,19.75,18.69,-0.43,-0.26,-0.30
1681483589.38,19.99,3.00,4.096,36.9,26.125,20.946,-0.088,15.38,19.70,18.64,-0.43,-0.26,-0.30
1681483590.39,20.99,3.00,4.096,37.4,26.125,20.946,-0.077,15.38,19.65,18.59,-0.43,-0.26,-0.30
1681483591.39,21.99,3.00,4.096,37.4,26.125,20.946,-0.077,15.38,19.60,18.59,-0.43,-0.26,-0.30
1681483592.37,22.98,3.00,4.096,37.4,26.125,20.946,-0.070,15.38,19.60,18.55,-0.43,-0.26,-0.31
1681483593.36,23.96,3.00,4.096,37.4,26.125,20.946,-0.062,15.38,19.56,18.55,-0.43,-0.27,-0.31
1681483594.36,24.96,3.00,4.096,36.9,26.125,20.946,-0.066,15.33,19.56,18.50,-0.44,-0.27,-0.31
1681483595.35,25.96,3.00,4.096,36.9,26.125,20.941,-0.051,15.33,19.56,18.45,-0.44,-0.27,-0.31
1681483596.36,26.96,3.00,4.096,36.9,26.125,20.946,-0.051,15.38,19.51,18.50,-0.43,-0.27,-0.31
1681483597.36,27.96,3.00,4.096,37.4,26.125,20.941,-0.081,15.38,19.51,18.50,-0.43,-0.27,-0.31
1681483598.36,28.96,3.00,4.096,36.9,26.125,20.941,-0.026,15.38,19.46,18.45,-0.43,-0.27,-0.31
1681483599.34,29.95,3.00,4.096,36.9,26.125,20.941,-0.096,15.38,19.46,18.45,-0.43,-0.27,-0.31
1681483600.32,30.93,3.00,4.096,36.9,26.125,20.941,-0.088,15.33,19.41,18.50,-0.44,-0.27,-0.31
1681483601.30,31.91,3.00,4.096,37.4,26.125,20.941,-0.110,15.38,19.60,18.74,-0.43,-0.26,-0.30
1681483602.29,32.89,3.00,4.096,37.4,26.125,20.941,-0.103,15.33,19.65,18.84,-0.44,-0.26,-0.29
1681483603.28,33.89,3.00,4.096,36.9,26.125,20.941,-0.088,15.38,19.80,18.94,-0.43,-0.26,-0.29
1681483604.27,34.88,3.00,4.096,37.9,26.125,20.937,-0.062,15.38,19.80,18.94,-0.43,-0.26,-0.29
1681483605.25,35.86,3.00,4.096,36.9,26.0,20.937,-0.059,15.25,19.72,18.91,-0.43,-0.25,-0.29
1681483606.25,36.85,3.00,4.096,37.9,26.125,20.937,-0.066,15.43,19.99,19.18,-0.43,-0.25,-0.28
1681483607.25,37.85,3.00,4.096,37.4,26.0,20.937,-0.081,15.25,20.01,19.25,-0.43,-0.24,-0.27
1681483608.24,38.85,3.00,4.096,36.9,26.0,20.937,-0.033,15.30,20.11,19.29,-0.43,-0.24,-0.27
1681483609.24,39.85,3.00,4.096,37.4,26.0,20.937,-0.022,15.30,20.11,19.20,-0.43,-0.24,-0.28
1681483610.25,40.85,3.00,4.096,36.9,26.0,20.937,-0.188,15.30,20.01,19.20,-0.43,-0.24,-0.28
1681483611.24,41.85,3.00,4.096,37.4,26.0,20.937,-0.073,15.30,19.91,19.05,-0.43,-0.25,-0.28
1681483612.24,42.85,3.00,4.096,36.9,26.0,20.937,-0.026,15.30,19.87,18.95,-0.43,-0.25,-0.29
1681483613.24,43.85,3.00,4.096,37.4,26.0,20.937,-0.073,15.30,19.87,18.91,-0.43,-0.25,-0.29
1681483614.25,44.85,3.00,4.096,37.4,26.0,20.933,-0.059,15.30,19.77,18.81,-0.43,-0.25,-0.29
1681483615.25,45.85,3.00,4.096,36.9,26.0,20.933,-0.048,15.30,19.72,18.76,-0.43,-0.25,-0.29
1681483616.25,46.86,3.00,4.096,37.9,26.125,20.933,-0.092,15.43,19.94,18.98,-0.43,-0.25,-0.29
1681483617.25,47.85,3.00,4.096,36.9,26.0,20.933,-0.062,15.35,19.72,18.91,-0.43,-0.25,-0.29
1681483618.25,48.86,3.00,4.096,37.4,26.0,20.933,-0.070,15.30,19.82,19.10,-0.43,-0.25,-0.28
1681483619.24,49.85,3.00,4.096,37.9,26.0,20.933,-0.059,15.35,19.91,19.25,-0.43,-0.25,-0.27
1681483620.23,50.83,3.00,4.096,37.4,26.0,20.933,-0.070,15.35,19.96,19.15,-0.43,-0.24,-0.28
1681483621.23,51.83,3.00,4.096,37.9,26.0,20.933,-0.011,15.35,19.87,19.05,-0.43,-0.25,-0.28
1681483622.24,52.85,3.00,4.096,37.9,26.0,20.933,-0.073,15.35,19.72,18.91,-0.43,-0.25,-0.29
1681483623.24,53.85,3.00,4.096,37.4,26.0,20.933,-0.099,15.35,19.62,18.86,-0.43,-0.26,-0.29
1681483624.24,54.85,3.00,4.096,37.9,26.0,20.933,-0.085,15.35,19.62,18.86,-0.43,-0.26,-0.29
