1680866424.52,85.13,0.00,3.099,30.4,23.625,20.4525,-0.007,21.06,19.90,19.76,18.88
1680866426.05,86.65,0.00,3.096,31.5,23.75,20.4525,-0.000,21.14,19.79,19.69,18.96
1680866427.56,88.17,0.00,3.096,31.5,23.875,20.4525,-0.022,21.27,19.77,19.62,19.09
1680866429.13,89.74,0.00,3.105,30.9,23.875,20.4525,-0.018,21.17,19.62,19.47,19.04
1680866430.64,91.25,0.00,3.105,31.5,24.0,20.4525,-0.015,21.25,19.65,19.46,19.12
1680866432.18,92.79,0.00,3.110,31.5,24.0,20.4525,0.000,21.20,19.51,19.31,19.07
1680866433.72,94.32,0.00,3.109,31.5,24.125,20.4525,-0.007,21.27,19.49,19.24,19.14
1680866435.22,95.83,0.00,3.107,31.5,24.125,20.4525,-0.018,21.23,19.39,19.10,19.14
1680866436.78,97.38,0.00,3.112,31.5,24.25,20.4525,-0.011,21.30,19.47,19.12,19.17
1680866438.33,98.93,0.00,3.114,31.5,24.25,20.4525,-0.022,21.26,19.37,19.03,19.17
1680866439.88,100.48,0.00,3.117,31.5,24.375,20.4525,-0.018,21.33,19.40,19.01,19.25
1680866441.42,102.02,0.00,3.116,31.5,24.375,20.4525,-0.000,21.24,19.25,18.86,19.20
1680866442.94,103.55,0.00,3.116,31.5,24.5,20.4525,-0.007,21.31,19.33,18.89,19.28
1680866444.46,105.07,0.00,3.114,31.5,24.625,20.4525,-0.007,21.39,19.36,18.87,19.36
1680866445.99,106.6,0.00,3.114,31.5,24.625,20.4525,0.000,21.34,19.21,18.77,19.31
1680866447.57,108.17,0.00,3.121,31.5,24.75,20.4525,-0.018,21.42,19.19,18.75,19.38
1680866449.09,109.7,0.00,3.114,31.5,24.75,20.4525,-0.004,21.37,19.10,18.61,19.34
1680866450.63,111.24,0.00,3.115,31.5,24.875,20.4525,-0.026,21.45,19.18,18.64,19.41
1680866452.15,112.76,0.00,3.112,31.5,25.0,20.4525,-0.004,21.52,19.25,18.67,19.49
1680866453.66,114.26,0.00,3.112,31.5,25.0,20.4525,0.004,21.48,19.11,18.52,19.44
1680866455.19,115.8,0.00,3.112,32.0,25.0,20.4525,-0.000,21.43,18.96,18.42,19.35
1680866456.76,117.36,0.00,3.113,31.5,25.125,20.4525,-0.015,21.50,18.94,18.45,19.47
1680866458.23,118.83,0.00,3.118,31.5,25.25,20.4170,-0.000,21.58,18.97,-99.90,19.55
