1680883512.47,3.87,0.00,3.082,61.6,54.0,20.1941,0.018,42.34,45.93,38.48,24.67
1680883514.03,5.42,0.00,3.071,62.1,54.0,20.1598,0.033,42.34,45.19,38.39,24.67
1680883515.57,6.96,0.00,3.068,62.1,54.0,20.1598,-0.000,42.39,45.42,38.48,24.67
1680883517.11,8.51,0.00,3.070,62.1,54.0,20.1598,0.265,42.34,45.83,38.96,24.67
1680883518.65,10.04,0.00,3.068,62.7,54.0,20.1598,-0.092,42.34,44.78,38.24,24.67
1680883520.19,11.58,0.00,3.068,62.1,54.0,20.1598,-0.004,42.34,44.59,38.15,24.67
1680883521.76,13.15,0.00,3.072,61.6,54.0,20.1598,0.107,42.34,45.05,38.19,24.67
1680883523.30,14.69,0.00,3.071,62.1,54.125,20.1254,-0.055,42.46,45.50,38.70,24.80
1680883524.86,16.26,0.00,3.071,61.6,54.125,20.1254,0.180,42.46,45.18,38.56,24.80
1680883526.40,17.79,0.00,3.068,61.6,54.125,20.1254,0.040,42.42,44.81,38.18,24.80
1680883527.97,19.37,0.00,3.071,61.6,54.125,20.1254,0.228,42.42,44.72,38.37,24.80
1680883529.51,20.9,3.00,3.071,61.6,54.0,20.1254,0.103,42.29,44.82,112.64,24.67
1680883531.06,22.45,3.00,2.938,61.6,54.0,20.1254,0.169,42.20,160.09,160.57,24.72
1680883532.63,24.02,3.00,2.934,61.6,54.125,20.1941,0.110,40.89,133.77,134.65,24.80
1680883534.16,25.56,3.00,2.926,62.1,54.125,20.1941,-0.129,39.99,119.80,117.81,24.85
1680883535.70,27.09,3.00,2.920,62.1,54.125,20.1941,0.180,39.42,105.76,101.88,24.85
1680883537.26,28.65,3.00,2.914,61.1,54.125,20.1941,-0.044,38.99,94.06,89.15,24.85
1680883538.79,30.19,3.00,2.908,62.7,54.25,20.2285,-0.004,38.83,83.99,78.55,24.98
1680883540.36,31.75,3.00,2.903,62.1,54.25,20.1941,-0.015,38.54,75.27,70.89,24.98
1680883541.90,33.3,3.00,2.898,61.6,54.125,20.1941,-0.151,38.23,71.13,67.66,24.85
1680883543.43,34.82,3.00,2.893,61.6,54.125,20.1598,-0.151,38.03,67.39,63.23,24.85
1680883544.97,36.37,3.00,2.887,61.6,54.25,20.1941,-0.070,38.02,63.71,60.29,24.98
1680883546.50,37.9,3.00,2.883,62.1,54.25,20.1941,-0.070,37.92,62.11,57.37,24.98
1680883548.04,39.43,3.00,2.878,61.6,54.25,20.1941,-0.114,37.83,59.07,54.11,25.03
1680883549.60,40.99,3.00,2.872,61.6,54.125,20.1941,-0.085,37.61,54.80,50.62,24.90
1680883551.15,42.54,3.00,2.870,61.6,54.125,20.1941,-0.092,37.51,51.72,47.83,24.90
1680883552.67,44.07,3.00,2.864,62.1,54.25,20.1941,-0.129,37.59,50.21,46.44,25.03
1680883554.22,45.61,3.00,2.860,61.6,54.25,20.1941,-0.092,37.54,48.43,44.73,25.03
1680883555.74,47.13,3.00,2.850,61.6,54.25,20.1941,-0.110,37.49,47.88,43.40,25.03
1680883557.30,48.69,3.00,2.849,61.6,54.25,20.1941,-0.018,37.40,46.82,42.30,25.03
1680883558.83,50.23,3.00,2.843,62.1,54.375,20.1941,-0.136,37.48,45.39,41.48,25.20
1680883560.40,51.8,3.00,2.838,61.6,54.375,20.1941,0.147,37.43,44.60,40.43,25.20
1680883561.97,53.36,0.00,2.832,61.6,54.25,20.1941,0.147,37.30,43.69,39.50,25.07
1680883563.51,54.9,0.00,2.973,62.1,54.25,20.1941,0.114,37.30,43.04,38.59,25.07
1680883565.07,56.46,0.00,2.982,61.6,54.25,20.1941,0.221,38.16,42.86,38.30,25.07
1680883566.62,58.02,0.00,2.983,61.6,54.375,20.1598,0.357,38.95,42.66,38.14,25.20
1680883568.16,59.56,0.00,2.985,62.1,54.375,20.1598,0.099,39.43,41.69,37.19,25.25
1680883569.73,61.12,0.00,2.986,62.1,54.375,20.1598,0.158,39.76,41.23,36.81,25.25
1680883571.30,62.69,0.00,2.988,61.6,54.375,20.1598,0.000,40.10,40.58,36.00,25.25
1680883572.83,64.23,0.00,2.989,62.1,54.375,20.1598,-0.081,40.34,40.25,35.90,25.25
1680883574.39,65.78,0.00,2.987,61.6,54.375,20.1598,-0.129,40.57,40.11,35.23,25.30
1680883575.95,67.34,0.00,2.987,61.6,54.375,20.1254,-0.000,40.77,39.32,34.94,25.30
1680883577.46,68.86,0.00,2.990,62.1,54.375,20.1254,-0.022,40.96,39.32,34.42,25.30
1680883579.01,70.4,0.00,2.989,61.6,54.375,20.1254,-0.092,41.10,38.34,33.84,25.30
1680883580.52,71.92,0.00,2.990,62.1,54.375,20.1254,-0.121,41.24,37.97,33.65,25.30
1680883582.08,73.48,0.00,2.993,62.1,54.375,20.1254,-0.132,41.34,37.69,33.32,25.35
1680883583.62,75.02,0.00,2.994,62.1,54.375,20.1254,-0.114,41.43,36.98,32.70,25.35
1680883585.19,76.58,0.00,2.993,62.1,54.25,20.0911,-0.118,41.40,36.24,31.95,25.22
1680883586.72,78.11,0.00,2.990,62.1,54.375,20.0911,-0.121,41.57,36.23,31.88,25.39
1680883588.27,79.67,0.00,2.993,61.6,54.25,20.0911,-0.066,41.54,36.34,31.61,25.27
1680883589.80,81.2,0.00,2.993,62.1,54.375,20.0911,-0.022,41.72,36.56,31.83,25.39
1680883591.38,82.78,0.00,2.994,61.6,54.25,20.0911,0.154,41.64,36.90,31.75,25.27
1680883592.92,84.31,0.00,2.994,62.1,54.375,20.0911,-0.051,41.81,37.17,31.93,25.39
1680883594.45,85.85,0.00,2.994,61.6,54.375,20.0911,0.055,41.86,36.66,31.50,25.44
1680883595.99,87.38,0.00,2.994,62.1,54.375,20.0911,0.324,41.91,36.00,31.50,25.44
1680883597.53,88.92,0.00,2.993,62.1,54.375,20.0568,0.114,41.96,36.47,31.64,25.44
1680883599.07,90.46,0.00,2.995,62.1,54.25,20.0911,0.096,41.83,36.85,31.99,25.36
1680883600.65,92.04,0.00,2.995,62.1,54.375,20.0568,0.070,42.00,36.89,31.74,25.49
