0.07,17,20.95,0.004,60.374
0.44,17,20.95,-0.007,60.861
0.81,17,20.95,0.004,60.374
1.18,17,20.95,-0.0,59.887
1.54,17,20.95,-0.004,59.887
1.91,17,20.95,0.0,61.835
2.28,17,20.95,0.004,60.861
2.65,17,20.95,-0.0,60.861
3.01,16,20.95,-0.007,60.374
3.38,16,20.95,-0.007,61.348
3.75,16,20.95,-0.011,60.374
4.12,16,20.95,-0.004,61.348
4.48,16,20.95,0.007,60.861
4.85,16,20.95,0.0,60.374
5.22,16,20.95,0.0,60.374
5.59,16,20.95,-0.0,61.348
5.95,16,20.95,-0.011,60.374
6.32,16,20.95,-0.011,60.374
6.69,16,20.95,-0.007,60.861
7.05,16,20.95,-0.015,60.374
7.42,16,20.95,-0.0,59.887
7.79,16,20.95,-0.011,60.861
8.16,16,20.95,-0.004,60.861
8.52,16,20.95,-0.007,60.374
8.89,16,20.95,-0.004,60.861
9.26,16,20.95,-0.011,61.348
9.63,16,20.95,-0.0,60.861
9.99,16,20.95,-0.007,60.374
10.36,16,20.95,-0.0,60.374
10.73,16,20.95,0.0,60.861
11.1,16,20.95,-0.0,60.861
11.46,16,20.95,-0.0,59.4
11.83,16,20.95,-0.004,60.861
12.2,16,20.95,0.007,61.348
12.57,16,20.95,-0.007,60.374
12.93,16,20.95,-0.007,58.913
13.3,16,20.95,0.0,60.374
13.67,16,20.95,-0.0,59.887
14.04,16,20.95,-0.0,60.374
14.4,16,20.95,0.0,60.374
14.77,16,20.95,-0.0,61.348
15.14,16,20.95,0.0,61.348
15.51,16,20.95,-0.004,60.374
15.87,16,20.95,0.0,61.348
16.24,16,20.95,-0.004,60.861
16.61,16,20.95,0.004,61.348
16.98,16,20.95,-0.007,60.374
17.34,16,20.95,0.007,60.861
17.71,16,20.95,-0.0,61.835
18.08,16,20.95,-0.004,60.861
18.44,16,20.95,-0.007,60.374
18.81,16,20.95,0.004,61.348
19.18,16,20.95,-0.004,61.348
19.55,16,20.95,0.0,60.374
19.91,16,20.95,-0.004,61.348
20.28,16,20.95,-0.0,59.887
20.65,16,20.95,-0.004,60.374
21.02,16,20.95,0.0,60.374
21.38,16,20.95,-0.004,60.374
21.75,16,20.95,0.0,59.887
22.12,16,20.95,-0.007,60.374
22.49,16,20.95,-0.0,60.861
22.85,16,20.95,0.0,60.861
23.22,16,20.95,-0.0,59.4
23.59,16,20.95,-0.007,61.348
23.96,16,20.95,-0.004,61.348
24.32,16,20.95,-0.004,60.861
24.69,16,20.95,-0.0,61.835
25.06,16,20.95,-0.004,60.374
25.43,16,20.95,-0.004,61.348
25.79,16,20.95,0.011,60.861
26.16,16,20.95,0.007,60.374
26.53,16,20.95,0.0,59.4
26.9,16,20.95,-0.007,60.861
27.26,16,20.95,-0.0,60.374
27.63,16,20.95,-0.0,60.861
28.0,16,20.95,-0.0,59.887
28.37,16,20.95,-0.0,60.861
