1675959000.59,0.07,16,16.71,0.026,69.14
1675959000.96,0.44,16,16.71,0.004,69.14
1675959001.33,0.81,16,16.71,-0.026,69.14
1675959001.7,1.18,16,16.71,0.011,69.627
1675959002.06,1.54,16,16.71,0.011,69.14
1675959002.43,1.91,16,16.71,0.004,68.653
1675959002.8,2.28,16,16.71,0.022,68.653
1675959003.17,2.65,16,16.71,0.0,69.14
1675959003.53,3.02,16,16.71,-0.004,69.14
1675959003.9,3.38,16,16.71,-0.011,69.14
1675959004.27,3.75,16,16.71,0.007,68.653
1675959004.64,4.12,16,16.71,-0.004,68.166
1675959005.01,4.49,16,16.71,0.007,68.653
1675959005.37,4.85,16,16.71,0.004,69.627
1675959005.74,5.22,16,16.71,0.011,69.627
1675959006.11,5.59,16,16.71,-0.029,70.114
1675959006.48,5.96,16,16.71,0.048,69.14
1675959006.84,6.33,16,16.71,-0.0,69.14
1675959007.21,6.69,16,16.71,0.015,69.14
1675959007.58,7.06,16,16.71,0.007,69.14
1675959007.95,7.43,16,16.71,-0.0,68.653
1675959008.32,7.8,16,16.71,0.015,68.166
1675959008.68,8.16,16,16.71,0.048,68.166
1675959009.05,8.53,16,16.71,-0.026,69.627
1675959009.42,8.9,16,16.71,-0.026,70.114
1675959009.79,9.27,16,16.71,-0.004,69.14
1675959010.15,9.63,0,16.71,0.018,68.653
1675959010.52,10.0,16,16.71,0.015,69.14
1675959010.89,10.37,16,16.71,-0.011,69.627
1675959011.26,10.74,16,16.71,-0.029,69.627
1675959011.62,11.11,16,16.71,-0.022,69.14
1675959011.99,11.47,16,16.71,-0.022,68.653
1675959012.36,11.84,16,16.71,-0.026,69.14
1675959012.73,12.21,16,16.71,-0.029,69.14
1675959013.09,12.58,16,16.71,0.0,69.14
1675959013.46,12.94,16,16.71,0.04,69.14
1675959013.83,13.31,16,16.71,0.007,69.14
1675959014.2,13.68,16,16.71,0.007,68.653
1675959014.56,14.05,16,16.71,-0.0,69.14
1675959014.93,14.41,16,16.71,-0.015,69.14
1675959015.3,14.78,16,16.71,-0.026,68.653
1675959015.67,15.15,16,16.71,-0.026,69.627
1675959016.04,15.52,16,16.71,-0.018,68.166
1675959016.4,15.88,16,16.71,-0.018,70.114
1675959016.77,16.25,16,16.71,-0.048,69.14
1675959017.14,16.62,16,16.71,-0.033,68.166
1675959017.51,16.99,16,16.71,-0.026,69.14
1675959017.87,17.35,16,16.71,-0.04,68.653
1675959018.24,17.72,16,16.71,-0.04,69.14
1675959018.61,18.09,14,16.71,-0.015,69.14
1675959018.98,18.46,16,16.71,-0.029,68.653
1675959019.34,18.83,14,16.71,-0.018,68.166
1675959019.71,19.19,16,16.71,-0.015,68.166
1675959020.08,19.56,16,16.71,-0.007,69.627
1675959020.45,19.93,16,16.71,-0.018,69.627
1675959020.81,20.3,16,16.71,-0.022,68.653
1675959021.18,20.66,16,16.71,-0.018,69.14
1675959021.55,21.03,16,16.71,-0.033,69.627
1675959021.92,21.4,16,16.71,-0.026,69.627
1675959022.29,21.77,16,16.71,-0.033,69.14
1675959022.65,22.14,16,16.71,-0.029,68.653
1675959023.02,22.5,16,16.71,-0.033,69.14
1675959023.39,22.87,16,16.71,-0.037,69.627
1675959023.76,23.24,16,16.71,-0.048,68.653
1675959024.13,23.61,16,16.71,-0.055,68.653
1675959024.49,23.97,16,16.71,-0.048,69.627
1675959024.86,24.34,16,16.71,-0.062,68.653
1675959025.23,24.71,16,16.71,-0.059,68.166
1675959025.6,25.08,16,16.71,-0.044,69.627
1675959025.96,25.44,16,16.71,-0.029,69.627
1675959026.33,25.81,16,16.71,-0.004,69.627
1675959026.7,26.18,16,16.71,-0.04,69.14
1675959027.07,26.55,16,16.71,-0.033,68.653
1675959027.44,26.92,16,16.71,-0.044,68.166
1675959027.8,27.28,16,16.71,-0.044,69.627
1675959028.17,27.65,16,16.71,0.004,69.627
1675959028.54,28.02,16,16.71,-0.033,69.627
1675959028.91,28.39,16,16.71,-0.022,69.627
1675959029.27,28.75,16,16.71,-0.026,69.14
1675959029.64,29.12,16,16.71,-0.051,68.653
1675959030.01,29.49,16,16.71,-0.026,69.627
1675959030.38,29.86,16,16.71,-0.059,70.114
1675959030.74,30.22,16,16.71,-0.048,69.14
1675959031.11,30.59,16,16.71,-0.055,69.14
1675959031.48,30.96,16,16.71,-0.051,69.14
1675959031.85,31.33,16,16.71,-0.022,70.114
1675959032.22,31.7,16,16.71,-0.018,68.653
1675959032.58,32.06,16,16.71,-0.033,68.166
1675959032.95,32.43,16,16.71,-0.026,68.166
1675959033.32,32.8,16,16.71,-0.037,69.14
1675959033.69,33.17,16,16.71,-0.011,68.653
1675959034.05,33.53,16,16.71,-0.004,69.627
1675959034.42,33.9,16,16.71,-0.0,69.627
1675959034.79,34.27,16,16.71,-0.022,69.627
1675959035.16,34.64,16,16.71,-0.029,69.14
1675959035.52,35.0,16,16.71,-0.022,69.627
1675959035.89,35.37,16,16.71,-0.022,69.627
1675959036.26,35.74,16,16.71,-0.029,70.114
1675959036.63,36.11,16,16.71,-0.033,69.627
1675959036.99,36.47,16,16.71,-0.04,69.14
1675959037.36,36.84,16,16.71,0.011,68.653
1675959037.73,37.21,16,16.71,-0.007,68.653
1675959038.1,37.58,16,16.71,-0.007,69.14
1675959038.46,37.94,16,16.71,-0.015,70.114
1675959038.83,38.31,16,16.71,-0.033,69.14
1675959039.2,38.68,16,16.71,-0.051,69.14
1675959039.57,39.05,16,16.71,-0.033,68.653
1675959039.93,39.41,16,16.71,-0.029,68.166
1675959040.3,39.78,16,16.71,-0.004,70.114
1675959040.67,40.15,16,16.71,0.158,68.166
1675959041.04,40.52,16,16.71,0.504,68.653
1675959041.4,40.88,17,16.71,0.368,69.14
1675959041.77,41.25,18,16.71,0.243,68.166
1675959042.14,41.62,18,16.71,-0.04,69.14
1675959042.51,41.99,18,16.71,-0.066,70.114
1675959042.87,42.35,18,16.71,-0.037,68.166
1675959043.24,42.72,18,16.71,0.007,70.114
1675959043.61,43.09,18,16.71,-0.081,67.679
1675959043.98,43.46,18,16.71,0.147,69.627
1675959044.34,43.82,18,16.71,0.397,69.14
1675959044.71,44.19,18,16.71,0.107,69.14
1675959045.08,44.56,18,16.71,0.165,68.166
1675959045.45,44.93,18,16.71,-0.015,69.14
1675959045.81,45.29,18,16.71,-0.022,68.653
1675959046.18,45.66,18,16.71,0.154,69.627
1675959046.55,46.03,18,16.71,0.125,69.14
1675959046.92,46.4,18,16.71,0.191,69.627
1675959047.28,46.76,18,16.71,0.11,68.166
1675959047.65,47.13,18,16.71,0.033,69.627
1675959048.02,47.5,18,16.71,-0.015,68.653
1675959048.39,47.87,18,16.71,0.235,69.14
1675959048.75,48.23,18,16.71,0.099,68.653
1675959049.12,48.6,18,16.71,0.037,69.14
1675959049.49,48.97,18,16.71,0.07,69.14
1675959049.86,49.34,18,16.71,0.022,69.14
1675959050.22,49.7,18,16.71,-0.085,69.14
1675959050.59,50.07,18,16.71,-0.004,68.166
1675959050.96,50.44,18,16.71,0.022,69.14
1675959051.33,50.81,19,16.71,0.044,69.14
1675959051.69,51.17,19,16.71,0.026,68.653
1675959052.06,51.54,19,16.71,0.062,69.14
1675959052.43,51.91,18,16.71,0.059,69.627
1675959052.8,52.28,18,16.71,0.033,69.14
1675959053.17,52.65,18,16.71,-0.004,69.14
1675959053.53,53.01,19,16.71,0.085,69.627
1675959053.9,53.38,18,16.71,0.287,70.114
1675959054.27,53.75,19,16.71,0.423,69.14
1675959054.64,54.12,19,16.71,0.603,69.14
1675959055.0,54.48,20,16.71,0.051,68.653
1675959055.37,54.85,20,16.71,0.129,69.627
1675959055.74,55.22,20,16.71,0.206,69.14
1675959056.11,55.59,20,16.71,0.11,69.14
1675959056.47,55.95,20,16.71,0.125,70.114
1675959056.84,56.32,20,16.71,0.188,68.653
1675959057.21,56.69,20,16.71,0.121,68.653
1675959057.58,57.06,20,16.71,0.235,69.14
1675959057.95,57.43,20,16.71,0.507,69.14
1675959058.31,57.8,21,16.71,0.213,69.14
1675959058.68,58.16,21,16.71,0.081,69.14
1675959059.05,58.53,21,16.71,0.188,69.627
1675959059.42,58.9,21,16.71,0.048,69.14
1675959059.79,59.27,21,16.71,0.059,69.627
1675959060.15,59.63,21,16.71,0.055,70.114
1675959060.52,60.0,21,16.71,0.048,69.627
1675959060.89,60.37,21,16.71,0.022,70.114
1675959061.26,60.74,21,16.71,-0.0,69.627
1675959061.62,61.1,21,16.71,0.265,69.14
1675959061.99,61.47,22,16.71,0.073,69.14
1675959062.36,61.84,22,16.71,0.202,69.627
1675959062.73,62.21,22,16.71,0.401,69.14
1675959063.1,62.58,22,16.71,0.04,70.601
1675959063.46,62.94,22,16.71,-0.004,69.627
1675959063.83,63.31,22,16.71,0.004,69.14
1675959064.2,63.68,21,16.71,-0.007,68.653
1675959064.57,64.05,21,16.71,0.346,69.14
1675959064.93,64.42,21,16.71,0.085,69.627
1675959065.3,64.78,21,16.71,0.022,69.627
1675959065.67,65.15,21,16.71,-0.0,69.627
1675959066.04,65.52,21,16.71,0.0,70.114
1675959066.41,65.89,21,16.71,0.059,69.627
1675959066.77,66.26,21,16.71,0.062,69.627
1675959067.14,66.62,22,16.71,0.037,68.653
1675959067.51,66.99,22,16.71,0.114,68.653
1675959067.88,67.36,22,16.71,0.015,70.114
1675959068.25,67.73,22,16.71,-0.066,70.114
1675959068.61,68.1,21,16.71,0.029,69.14
1675959068.98,68.46,21,16.71,0.022,68.653
1675959069.35,68.83,21,16.71,0.011,69.14
1675959069.72,69.2,21,16.71,-0.114,69.14
1675959070.09,69.57,21,16.71,0.055,69.14
1675959070.45,69.93,21,16.71,-0.007,68.653
1675959070.82,70.3,20,16.71,0.062,68.653
1675959071.19,70.67,20,16.71,-0.018,69.14
1675959071.56,71.04,20,16.71,-0.015,68.166
1675959071.92,71.4,20,16.71,-0.018,69.627
1675959072.29,71.77,20,16.71,-0.051,69.627
1675959072.66,72.14,20,16.71,-0.055,69.627
1675959073.03,72.51,20,16.71,-0.018,69.14
1675959073.4,72.88,20,16.71,0.342,69.14
1675959073.76,73.24,20,16.71,0.096,68.653
1675959074.13,73.61,20,16.71,0.121,70.114
1675959074.5,73.98,20,16.71,-0.055,68.653
1675959074.87,74.35,20,16.71,-0.018,69.627
1675959075.23,74.72,22,16.71,0.015,69.14
1675959075.6,75.08,24,16.71,0.25,69.627
1675959075.97,75.45,26,16.71,0.096,69.14
1675959076.34,75.82,26,16.71,0.129,70.114
1675959076.7,76.19,26,16.71,-0.011,70.114
1675959077.07,76.55,27,16.71,1.886,69.14
1675959077.44,76.92,30,16.71,0.32,69.14
1675959077.81,77.29,30,16.71,1.607,69.14
1675959078.18,77.66,32,16.71,0.555,69.14
1675959078.54,78.02,32,16.71,3.559,68.166
1675959078.91,78.39,39,16.71,1.581,69.627
1675959079.28,78.76,39,16.53,1.772,68.166
1675959079.65,79.13,40,16.35,0.055,69.627
1675959080.01,79.49,42,16.53,1.346,69.627
1675959080.38,79.86,44,16.71,0.658,69.627
1675959080.75,80.23,45,16.71,0.125,69.627
1675959081.11,80.6,45,16.71,1.754,70.114
1675959081.48,80.96,48,16.53,3.055,69.14
1675959081.85,81.33,52,16.53,2.805,69.627
1675959082.22,81.7,56,16.53,2.812,70.114
1675959082.58,82.07,59,16.35,1.305,69.14
1675959082.95,82.43,63,16.35,0.952,70.114
1675959083.32,82.8,66,16.35,0.118,69.14
1675959083.69,83.17,69,16.35,3.346,69.14
1675959084.06,83.54,72,16.35,1.904,69.627
1675959084.42,83.9,76,16.35,2.695,69.14
1675959084.79,84.27,78,16.35,3.324,69.14
1675959085.16,84.64,84,16.35,1.096,69.627
1675959085.53,85.01,87,16.35,0.838,69.14
1675959085.89,85.37,87,16.35,1.588,69.14
1675959086.26,85.74,90,16.35,0.636,69.627
1675959086.63,86.11,93,16.53,1.015,69.14
1675959087.0,86.48,97,16.35,3.904,69.627
1675959087.36,86.84,99,16.35,1.989,69.627
1675959087.73,87.21,98,16.35,1.963,69.14
1675959088.1,87.58,101,16.35,0.147,70.114
1675959088.47,87.95,104,16.35,1.033,69.627
1675959088.84,88.32,103,16.35,2.059,69.14
1675959089.2,88.68,104,16.35,1.423,69.627
1675959089.57,89.05,105,16.35,0.665,69.14
1675959089.94,89.42,104,16.35,1.761,68.653
1675959090.31,89.79,102,16.35,0.757,69.627
1675959090.67,90.15,101,16.35,0.357,68.653
1675959091.04,90.52,100,16.35,1.471,69.627
1675959091.41,90.89,102,16.35,1.283,69.627
1675959091.78,91.26,102,16.35,4.324,70.114
1675959092.14,91.63,105,16.35,0.787,69.627
1675959092.51,91.99,102,16.35,1.713,70.114
1675959092.88,92.36,104,16.35,4.809,69.14
1675959093.25,92.73,108,16.35,1.562,69.627
1675959093.62,93.1,113,16.35,2.599,69.14
1675959093.98,93.47,111,16.35,0.07,69.14
1675959094.35,93.83,108,16.35,2.357,69.627
1675959094.72,94.2,109,16.53,0.298,70.601
1675959095.09,94.57,109,16.53,1.441,69.14
1675959095.45,94.93,110,16.35,6.081,68.653
1675959095.82,95.3,110,16.35,3.099,69.14
1675959096.19,95.67,108,16.35,3.776,69.627
1675959096.56,96.04,108,16.35,0.838,70.114
1675959096.92,96.41,105,16.35,3.195,69.14
1675959097.29,96.77,105,16.35,3.688,69.627
1675959097.66,97.14,105,16.35,0.243,69.14
1675959098.03,97.51,105,16.35,4.761,70.114
1675959098.4,97.88,109,16.35,1.07,69.627
1675959098.77,98.25,106,16.35,2.71,69.14
1675959099.13,98.62,106,16.35,2.21,69.14
1675959099.5,98.98,109,16.53,0.096,69.627
1675959099.87,99.35,110,16.35,2.243,69.627
1675959100.24,99.72,110,16.35,1.904,70.114
1675959100.61,100.09,112,16.35,2.423,69.627
1675959100.97,100.45,113,16.35,3.783,68.653
1675959101.34,100.82,118,16.35,-0.129,68.653
1675959101.71,101.19,119,16.35,1.732,69.14
1675959102.08,101.56,117,16.35,1.103,70.114
1675959102.44,101.92,115,16.35,1.846,70.114
1675959102.81,102.29,113,16.53,2.305,68.653
1675959103.18,102.66,114,16.53,1.085,69.627
1675959103.55,103.03,112,16.53,2.754,70.114
1675959103.92,103.4,112,16.35,3.04,70.114
1675959104.28,103.77,112,16.35,0.812,69.627
1675959104.65,104.13,114,16.35,3.121,70.114
1675959105.02,104.5,113,16.35,2.338,69.14
1675959105.39,104.87,112,16.53,0.39,70.114
1675959105.75,105.24,111,16.53,2.324,69.627
1675959106.12,105.6,112,16.53,1.254,69.14
1675959106.49,105.97,115,16.35,2.643,69.14
1675959106.86,106.34,116,16.35,1.188,69.627
1675959107.22,106.71,116,16.35,0.022,69.14
1675959107.59,107.07,114,16.35,2.879,70.114
1675959107.96,107.44,117,16.53,1.485,70.114
1675959108.33,107.81,114,16.53,0.643,69.627
1675959108.69,108.18,112,16.53,1.132,69.627
1675959109.07,108.55,112,16.53,1.022,69.627
1675959109.43,108.91,110,16.71,0.654,69.627
1675959109.8,109.28,109,16.71,0.776,69.627
1675959110.17,109.65,106,16.71,0.665,69.627
1675959110.54,110.02,0,16.53,0.441,69.14
1675959110.9,110.39,104,16.53,-0.118,70.114
1675959111.27,110.75,103,16.71,1.357,69.627
