20230209144307.2,0,5.8948931,-6.0424038,17.389,9.85,9.919,43.154,11.799,0
20230209144307.7,0.538993254303932,5.9547055,-6.0459622,17.391,9.854,9.907,43.158,11.779,0.538993254303932
20230209144308.2,1.0390006005764,5.9547524,-6.0465487,17.366,9.852,9.933,43.133,11.789,1.0390006005764
20230209144308.7,1.55000165104866,6.0066583,-6.0417859,17.36,9.843,9.927,43.154,11.785,1.55000165104866
20230209144309.2,2.04999893903732,6.0979413,-6.0497474,17.331,9.874,9.909,43.15,11.773,2.04999893903732
20230209144309.7,2.54999622702599,6.0236683,-6.0456337,17.315,9.856,9.921,43.136,11.783,2.54999622702599
20230209144310.2,3.04999351501465,6.1008271,-6.0495128,17.278,9.864,9.938,43.136,11.771,3.04999351501465
20230209144310.7,3.55399399995804,6.0555296,-6.0444684,17.292,9.852,9.923,43.148,11.762,3.55399399995804
20230209144311.2,4.05799448490143,6.0295103,-6.0370153,17.284,9.846,9.931,43.136,11.758,4.05799448490143
20230209144311.8,4.56599816679955,6.0411865,-6.0279668,17.309,9.85,9.909,43.154,11.697,4.56599816679955
20230209144312.3,5.06599545478821,5.8898879,-6.0288428,17.323,9.868,9.925,43.158,11.707,5.06599545478821
20230209144312.8,5.58499284088612,5.9664834,-6.0473777,17.356,9.843,9.913,43.136,11.689,5.58499284088612
20230209144313.3,6.10100291669369,6.139946,-6.0344032,17.378,9.843,9.923,43.136,11.674,6.10100291669369
20230209144313.8,6.58499747514725,5.9639573,-6.0396196,17.354,9.852,9.927,43.167,11.662,6.58499747514725
20230209144314.3,7.07799419760704,5.9703468,-6.0311968,17.321,9.86,9.923,43.144,11.632,7.07799419760704
20230209144314.8,7.57800154387951,6.0266949,-6.0383214,17.333,9.85,9.915,43.135,11.656,7.57800154387951
20230209144315.3,8.07799883186817,6.1626337,-6.0373047,17.313,9.854,9.921,43.159,11.638,8.07799883186817
20230209144315.8,8.57799611985683,6.118361,-6.0360221,17.315,9.86,9.927,43.15,11.632,8.57799611985683
20230209144316.3,9.08199660480022,6.0307381,-6.0483397,17.301,9.864,9.929,43.15,11.613,9.08199660480022
20230209144316.8,9.58899445831776,5.9662019,-6.040824,17.303,9.874,9.925,43.159,11.603,9.58899445831776
20230209144317.3,10.0739948451519,5.9736471,-6.041872,17.313,9.854,9.933,43.161,11.638,10.0739948451519
20230209144317.8,10.5740021914244,6.2353893,-6.0399716,17.342,9.86,9.915,43.161,11.603,10.5740021914244
20230209144318.3,11.0659930855036,6.3910363,-6.0449533,17.352,9.85,9.94,43.165,11.607,11.0659930855036
20230209144318.8,11.566000431776,5.9537279,-6.0397213,17.344,9.868,9.917,43.169,11.632,11.566000431776
20230209144319.3,12.0739940553904,6.1833428,-6.0419267,17.34,9.85,9.931,43.161,11.629,12.0739940553904
20230209144319.8,12.5699982047081,6.2460411,-6.0402766,17.311,9.852,9.934,43.152,11.63,12.5699982047081
20230209144320.3,13.0699954926968,6.0425552,-6.0368511,17.319,9.864,9.913,43.158,11.648,13.0699954926968
20230209144320.8,13.5779991745949,5.9037539,-6.0295388,17.34,9.868,9.921,43.158,11.648,13.5779991745949
20230209144321.3,14.0779964625835,6.0251385,-6.0434048,17.395,9.862,9.921,43.169,11.656,14.0779964625835
20230209144321.8,14.5699974149466,5.9830165,-6.0374846,17.389,9.848,9.933,43.161,11.66,14.5699974149466
20230209144322.2,15.0579951703548,5.9978679,-6.0389549,17.397,9.87,9.936,43.173,11.662,15.0579951703548
20230209144322.7,15.5580025166273,6.0079957,-6.0492938,17.393,9.854,9.933,43.156,11.675,15.5580025166273
20230209144323.2,16.0419970750809,5.9055527,-6.0394006,17.372,9.846,9.938,43.161,11.675,16.0419970750809
20230209144323.7,16.5349937975407,5.4923709,-6.0404252,17.409,9.852,9.919,43.192,11.658,16.5349937975407
20230209144324.2,17.0350011438131,5.5437136,-6.0418798,17.419,9.843,9.936,43.161,11.658,17.0350011438131
20230209144324.7,17.5390016287565,5.8381384,-6.0410664,17.415,9.858,9.927,43.177,11.654,17.5390016287565
20230209144325.2,18.0389989167452,5.8835766,-6.0431624,17.407,9.858,9.934,43.173,11.644,18.0389989167452
20230209144325.7,18.5389962047338,5.8959176,-6.0439523,17.434,9.868,9.931,43.167,11.646,18.5389962047338
20230209144326.2,19.0459940582514,5.9093144,-6.0426071,17.417,9.86,9.917,43.163,11.632,19.0459940582514
20230209144326.7,19.5419982075691,5.9658578,-6.0396196,17.362,9.864,9.938,43.182,11.619,19.5419982075691
20230209144327.2,20.031001791358,6.0080426,-6.0437098,17.366,9.858,9.923,43.163,11.625,20.031001791358
20230209144327.7,20.5389954149723,5.985347,-6.0413793,17.36,9.846,9.936,43.163,11.623,20.5389954149723
20230209144328.2,21.0390027612448,5.9140381,-6.0434048,17.389,9.872,9.936,43.177,11.607,21.0390027612448
20230209144328.7,21.5580001473427,5.8314283,-6.0400341,17.362,9.87,9.921,43.177,11.65,21.5580001473427
20230209144329.3,22.065993770957,5.9225391,-6.040214,17.307,9.86,9.954,43.161,11.644,22.065993770957
20230209144329.8,22.5819937884808,5.9856129,-6.0414888,17.376,9.848,9.934,43.179,11.672,22.5819937884808
20230209144330.3,23.0890017002821,5.967766,-6.0442651,17.395,9.86,9.998,43.247,11.718,23.0890017002821
20230209144330.8,23.5740020871162,6.0752533,-6.0461186,17.426,9.928,9.987,43.23,11.716,23.5740020871162
20230209144331.3,24.0739993751049,6.0658138,-6.0459309,17.451,9.94,10.002,43.182,11.636,24.0739993751049
20230209144331.8,24.5779998600483,6.1362468,-6.0425837,17.356,9.85,9.913,43.167,11.63,24.5779998600483
20230209144332.3,25.077997148037,6.3148943,-6.0518902,17.366,9.864,9.931,43.169,11.621,25.077997148037
20230209144332.8,25.5779944360256,6.2030509,-6.0521561,17.364,9.858,9.929,43.188,11.615,25.5779944360256
20230209144333.3,26.085002347827,6.2219222,-6.0558866,17.309,9.868,9.952,43.179,11.605,26.085002347827
20230209144333.8,26.5849996358156,6.1321957,-6.0494267,17.323,9.864,9.934,43.186,11.615,26.5849996358156
20230209144334.3,27.089000120759,6.1279648,-6.0494658,17.305,9.864,9.921,43.184,11.611,27.089000120759
