0.07,15,20.95,0.059
0.23,15,20.95,0.059
0.4,15,20.95,0.062
0.56,15,20.95,0.066
0.73,15,20.95,0.062
0.9,15,20.95,0.062
1.06,15,20.95,0.059
1.23,15,20.95,0.055
1.39,15,20.95,0.062
1.56,15,20.95,0.062
1.72,15,20.95,0.051
1.89,15,20.95,0.07
2.05,15,20.95,0.048
2.22,15,20.95,0.04
2.38,15,20.95,0.055
2.55,15,20.95,0.051
2.72,15,20.95,0.048
2.88,15,20.95,0.048
3.05,15,20.95,0.055
3.21,15,20.95,0.055
3.38,15,20.95,0.055
3.54,15,20.95,0.062
3.71,15,20.95,0.059
3.87,15,20.95,0.059
4.04,15,20.95,0.059
4.2,15,20.95,0.07
4.37,15,20.95,0.066
4.53,15,20.95,0.059
4.7,15,20.95,0.062
4.87,15,20.95,0.051
5.03,15,20.95,0.055
5.2,15,20.95,0.048
5.36,15,20.95,0.062
5.53,15,20.95,0.051
5.69,15,20.95,0.059
5.86,15,20.95,0.059
6.02,15,20.95,0.059
6.19,15,20.95,0.04
6.35,15,20.95,0.066
6.52,15,20.95,0.051
6.68,15,20.95,0.062
6.85,15,20.95,0.04
7.02,15,20.95,0.033
7.18,15,20.95,0.04
7.35,15,20.95,0.051
7.51,15,20.95,0.048
7.68,15,20.95,0.048
7.84,15,20.95,0.044
8.01,15,20.95,0.048
8.17,15,20.95,0.059
8.34,15,20.95,0.051
8.5,15,20.95,0.04
8.67,15,20.95,0.048
8.83,15,20.95,0.051
9.0,15,20.95,0.055
9.17,15,20.95,0.048
9.33,15,20.95,0.037
9.5,15,20.95,0.037
9.66,15,20.95,0.04
9.83,15,20.95,0.048
9.99,15,20.95,0.044
10.16,15,20.95,0.037
10.32,15,20.95,0.04
10.49,15,20.95,0.044
10.65,15,20.95,0.044
10.82,15,20.95,0.048
10.98,15,20.95,0.033
11.15,15,20.95,0.04
11.32,15,20.95,0.044
11.48,15,20.95,0.044
11.65,15,20.95,0.048
11.81,15,20.95,0.048
11.98,15,20.95,0.037
12.14,15,20.95,0.04
12.31,15,20.95,0.048
12.47,15,20.95,0.044
12.64,15,20.95,0.04
12.8,15,20.95,0.037
12.97,15,20.95,0.044
13.13,15,20.95,0.037
13.3,15,20.95,0.037
13.47,15,20.95,0.051
13.63,15,20.95,0.066
13.8,15,20.95,0.059
13.96,15,20.95,0.055
14.13,15,20.95,0.062
14.29,15,20.95,0.055
14.46,15,20.95,0.059
14.62,15,20.95,0.062
14.79,15,20.95,0.055
14.95,15,20.95,0.055
15.12,15,20.95,0.055
15.28,15,20.95,0.048
15.45,15,20.95,0.059
15.61,15,20.95,0.051
15.78,15,20.95,0.048
15.95,15,20.95,0.048
16.11,15,20.95,0.059
16.28,15,20.95,0.048
16.44,15,20.95,0.029
16.61,15,20.95,0.044
16.77,15,20.95,0.066
16.94,15,20.95,0.051
17.1,15,20.95,0.055
17.27,15,20.95,0.044
17.43,15,20.95,0.055
17.6,15,20.95,0.044
17.76,15,20.95,0.051
17.93,15,20.95,0.062
18.1,15,20.95,0.055
18.26,15,20.95,0.048
18.43,15,20.95,0.051
18.59,15,20.95,0.059
18.76,15,20.95,0.059
18.92,15,20.95,0.059
19.09,15,20.95,0.051
19.25,15,20.95,0.029
19.42,15,20.95,0.07
19.58,15,20.95,0.059
19.75,15,20.95,0.059
19.91,15,20.95,0.051
20.08,15,20.95,0.051
20.25,15,20.95,0.055
20.41,15,20.95,0.051
20.58,15,20.95,0.051
20.74,15,20.95,0.062
20.91,15,20.95,0.066
21.07,15,20.95,0.062
21.24,15,20.95,0.066
21.4,15,20.95,0.081
21.57,15,20.95,0.062
21.73,15,20.95,0.07
21.9,15,20.95,0.062
22.07,15,20.95,0.07
22.23,15,20.95,0.051
22.4,15,20.95,0.051
22.56,15,20.95,0.07
22.73,15,20.95,0.062
22.89,15,20.95,0.051
23.06,15,20.95,0.059
23.22,15,20.95,0.062
23.39,15,20.95,0.044
23.55,15,20.95,0.055
23.72,15,20.95,0.044
23.88,15,20.95,0.037
24.05,15,20.95,0.059
24.21,15,20.95,0.051
24.38,15,20.95,0.066
24.55,15,20.95,0.062
24.71,15,20.95,0.07
24.88,15,20.95,0.066
25.04,15,20.95,0.055
25.21,15,20.95,0.051
25.37,15,20.95,0.055
25.54,15,20.95,0.051
25.7,15,20.95,0.051
25.87,15,20.95,0.048
26.04,15,20.95,0.029
26.2,15,20.95,0.033
26.37,15,20.95,0.037
26.53,15,20.95,0.037
26.7,15,20.95,0.044
26.86,15,20.95,0.044
27.03,15,20.95,0.037
27.19,15,20.95,0.026
27.36,15,20.95,0.029
27.52,15,20.95,0.048
27.69,15,20.95,0.037
27.86,15,20.95,0.048
28.02,15,20.95,0.048
28.19,15,20.95,0.044
28.35,15,20.95,0.037
28.52,15,20.95,0.048
28.68,15,20.95,0.048
28.85,15,20.95,0.037
29.01,15,20.95,0.04
29.18,15,20.95,0.066
29.34,15,20.95,0.04
29.51,15,20.95,0.051
29.68,15,20.95,0.026
29.84,15,20.95,0.051
30.01,15,20.95,0.062
30.17,15,20.95,0.048
30.34,15,20.95,0.059
30.5,15,20.95,0.055
30.67,15,20.95,0.051
30.83,15,20.95,0.044
31.0,15,20.95,0.04
31.16,15,20.95,0.026
31.33,15,20.95,0.026
31.49,15,20.95,0.055
31.66,15,20.95,0.066
31.83,15,20.95,0.04
31.99,15,20.95,0.048
32.16,15,20.95,0.048
32.32,15,20.95,0.048
32.49,15,20.95,0.048
32.65,15,20.95,0.044
32.82,15,20.95,0.051
32.98,15,20.95,0.051
33.15,15,20.95,0.044
33.32,15,20.95,0.051
33.48,15,20.95,0.044
33.65,15,20.95,0.044
33.81,15,20.95,0.037
33.98,15,20.95,0.037
34.14,15,20.95,0.051
34.31,15,20.95,0.044
34.47,15,20.95,0.04
34.64,15,20.95,0.04
34.8,15,20.95,0.037
34.97,15,20.95,0.044
35.14,15,20.95,0.044
35.3,15,20.95,0.048
35.47,15,20.95,0.04
