0.07,14,20.95,0.096,57.452
0.44,14,20.95,0.048,57.939
0.81,14,20.95,0.055,56.965
1.18,14,20.95,0.051,57.452
1.54,14,20.95,0.051,56.478
1.91,14,20.95,0.051,57.452
2.28,14,20.95,0.055,56.965
2.64,14,20.95,0.048,56.965
3.01,14,20.95,0.044,56.965
3.38,14,20.95,0.037,56.478
3.75,14,20.95,0.04,56.965
4.11,14,20.95,0.048,57.452
4.48,14,20.95,0.044,57.452
4.85,14,20.95,0.048,57.452
5.22,14,20.95,0.048,57.452
5.58,14,20.95,0.059,56.478
5.95,14,20.95,0.044,57.452
6.32,14,20.95,0.055,57.452
6.69,14,20.95,0.044,56.478
7.05,14,20.95,0.044,56.965
7.42,14,20.95,0.029,56.965
7.79,14,20.95,0.051,56.965
8.16,14,20.95,0.051,57.452
8.52,14,20.95,0.051,57.939
8.89,14,20.95,0.044,57.939
9.26,14,20.95,0.018,55.991
9.62,14,20.95,-0.007,55.504
9.99,14,20.95,0.026,56.478
10.36,14,20.95,0.033,56.478
10.73,14,20.95,0.037,57.452
11.09,14,20.95,0.073,56.478
11.46,14,20.95,0.077,56.965
11.83,16,20.95,0.088,55.991
12.2,18,20.95,0.066,56.965
12.56,20,20.95,0.029,56.965
12.93,20,20.95,0.066,56.478
13.3,19,20.95,0.07,57.452
13.67,19,20.95,0.066,56.965
14.03,19,20.95,0.07,56.965
14.4,19,20.95,0.037,55.991
14.77,19,20.95,0.055,56.965
15.13,19,20.95,0.048,56.965
15.5,19,20.95,0.059,55.991
15.87,19,20.95,0.062,56.478
16.24,18,20.95,0.088,57.939
16.6,18,20.95,0.048,57.452
16.97,18,20.95,0.04,58.426
17.34,18,20.95,0.04,56.478
17.71,18,20.95,0.04,57.452
18.07,18,20.95,0.066,56.478
18.44,18,20.95,0.077,57.452
18.81,18,20.95,0.055,55.991
19.18,18,20.95,0.044,57.939
19.54,18,20.95,0.062,56.478
19.91,18,20.95,0.055,57.939
20.28,18,20.95,0.066,56.478
20.65,18,20.95,0.066,56.965
21.01,18,20.95,0.044,57.452
21.38,18,20.95,0.048,56.965
21.75,18,20.95,0.051,57.452
22.12,18,20.95,0.085,57.452
22.48,17,20.95,0.081,57.939
22.85,17,20.95,0.051,57.452
23.22,17,20.95,0.059,56.478
23.59,17,20.95,0.062,56.478
23.95,17,20.95,0.055,56.965
24.32,17,20.95,0.048,56.478
24.69,17,20.95,0.055,56.965
25.06,17,20.95,0.092,57.452
25.42,17,20.95,0.062,56.478
25.79,17,20.95,0.062,55.991
26.16,17,20.95,0.073,56.965
26.53,17,20.95,0.055,56.478
26.89,17,20.95,0.055,57.452
27.26,17,20.95,0.062,57.939
27.63,17,20.95,0.059,55.991
28.0,17,20.95,0.073,57.939
28.36,16,20.95,0.062,56.478
28.73,16,20.95,0.062,56.965
29.1,16,20.95,0.059,56.478
29.47,16,20.95,0.055,56.965
29.83,16,20.95,0.051,56.965
30.2,16,20.95,0.051,57.939
30.57,16,20.95,0.037,56.965
30.94,16,20.95,0.055,57.452
31.3,16,20.95,0.051,57.452
31.67,16,20.95,0.044,57.452
32.04,16,20.95,0.04,57.452
32.41,16,20.95,0.062,56.965
32.77,16,20.95,0.055,56.965
33.14,16,20.95,0.048,56.478
33.51,16,20.95,0.015,56.965
33.87,16,20.95,0.055,56.965
34.24,16,20.95,0.077,56.478
34.61,16,20.95,0.026,56.965
34.98,16,20.95,0.044,57.452
35.34,16,20.95,0.026,57.452
35.71,16,20.95,0.037,56.965
36.08,16,20.95,0.051,56.478
36.45,16,20.95,0.062,57.452
36.81,16,20.95,0.051,56.965
37.18,16,20.95,0.04,57.452
37.55,16,20.95,0.051,57.939
37.92,16,20.95,0.059,56.965
38.28,16,20.95,0.059,57.452
38.65,16,20.95,0.059,56.965
39.02,16,20.95,0.051,56.965
39.39,16,20.95,0.044,57.452
39.75,16,20.95,0.051,57.452
40.12,16,20.95,0.044,57.452
40.49,16,20.95,0.04,57.939
40.86,16,20.95,0.044,56.965
41.22,16,20.95,0.026,57.452
41.59,16,20.95,0.051,57.452
41.96,16,20.95,0.048,57.452
42.33,16,20.95,0.044,56.965
42.69,16,20.95,0.048,57.452
43.06,16,20.95,0.04,56.965
43.43,16,20.95,0.048,56.965
43.8,16,20.95,0.048,56.478
44.17,16,20.95,0.051,56.965
44.53,16,20.95,0.055,57.452
44.9,15,20.95,0.051,56.478
45.27,15,20.95,0.051,56.965
45.64,15,20.95,0.04,57.939
46.0,16,20.95,0.055,55.991
46.37,15,20.95,0.04,56.965
46.74,15,20.95,0.055,56.965
47.11,15,20.95,0.04,57.452
47.47,15,20.95,0.048,55.504
47.84,15,20.95,0.048,57.939
48.21,15,20.95,0.051,56.478
48.58,15,20.95,0.048,56.965
48.94,15,20.95,0.048,55.991
49.31,15,20.95,0.055,56.478
49.68,15,20.95,0.051,57.452
50.05,15,20.95,0.051,57.452
50.41,15,20.95,0.051,56.965
50.78,15,20.95,0.04,57.452
51.15,15,20.95,0.048,56.965
51.52,15,20.95,0.04,56.965
51.88,15,20.95,0.037,55.991
52.25,15,20.95,0.048,56.478
52.62,15,20.95,0.051,57.452
52.98,15,20.95,0.051,57.452
53.35,15,20.95,0.048,56.965
53.72,15,20.95,0.051,56.965
54.09,15,20.95,0.051,57.939
54.45,15,20.95,0.055,56.965
54.82,15,20.95,0.048,56.478
55.19,15,20.95,0.051,57.939
55.56,15,20.95,0.048,56.478
55.92,15,20.95,0.048,56.478
56.29,15,20.95,0.044,56.478
56.66,15,20.95,0.044,56.965
57.03,15,20.95,0.044,56.478
57.39,15,20.95,0.044,56.965
57.76,15,20.95,0.048,58.426
58.13,15,20.95,0.048,56.478
58.5,15,20.95,0.044,56.478
58.86,15,20.95,0.044,57.939
59.23,15,20.95,0.04,57.939
59.6,15,20.95,0.051,56.478
59.97,15,20.95,0.048,56.478
60.33,15,20.95,0.044,57.452
60.7,15,20.95,0.048,56.478
61.07,15,20.95,0.044,57.939
61.43,15,20.95,0.037,57.452
61.8,15,20.95,0.048,57.939
62.17,15,20.95,0.048,56.965
62.54,15,20.95,0.048,57.939
62.9,15,20.95,0.059,56.965
63.27,15,20.95,0.055,57.452
63.64,15,20.95,0.051,57.452
64.01,15,20.95,0.048,57.452
64.37,15,20.95,0.059,57.452
64.74,15,20.95,0.048,57.939
65.11,15,20.95,0.059,57.452
65.48,15,20.95,0.04,57.939
65.84,15,20.95,0.048,56.478
66.21,15,20.95,0.055,56.478
66.58,15,20.95,0.055,57.939
66.95,15,20.95,0.04,56.965
67.31,15,20.95,0.044,56.965
67.68,15,20.95,0.051,57.452
68.05,15,20.95,0.059,56.965
68.41,15,20.95,0.04,56.965
68.78,15,20.95,0.048,57.452
69.15,15,20.95,0.048,56.965
69.52,15,20.95,0.051,56.965
69.88,15,20.95,0.044,57.939
70.25,15,20.95,0.04,56.478
70.62,15,20.95,0.048,56.965
70.99,15,20.95,0.051,55.991
71.35,15,20.95,0.044,56.965
71.72,15,20.95,0.04,56.965
72.09,15,20.95,0.055,56.478
72.46,15,20.95,0.055,56.965
72.82,15,20.95,0.04,58.426
73.19,14,20.95,0.044,56.965
73.56,14,20.95,0.044,57.452
73.93,15,20.95,0.044,56.478
74.29,15,20.95,0.055,56.478
74.66,15,20.95,0.048,56.965
75.03,15,20.95,0.048,57.939
75.39,15,20.95,0.044,56.965
75.76,15,20.95,0.048,57.939
76.13,15,20.95,0.048,57.452
76.5,15,20.95,0.044,56.965
76.86,15,20.95,0.051,56.478
77.23,15,20.95,0.062,57.452
77.6,15,20.95,0.055,57.452
77.97,15,20.95,0.033,56.965
78.33,15,20.95,0.037,57.452
78.7,15,20.95,0.007,57.452
79.07,15,20.95,0.022,56.965
79.44,15,20.95,0.018,57.452
79.8,15,20.95,0.044,56.965
80.17,15,20.95,0.04,56.478
80.54,15,20.95,0.029,56.965
80.91,15,20.95,0.037,57.452
81.27,15,20.95,0.048,55.991
81.64,15,20.95,0.044,57.452
82.01,15,20.95,0.04,56.965
82.38,15,20.95,0.029,56.478
82.74,15,20.95,0.048,57.452
83.11,15,20.95,0.037,56.478
83.48,15,20.95,0.04,57.939
83.85,15,20.95,0.051,56.965
84.21,15,20.95,0.037,57.452
84.58,15,20.95,0.037,57.452
84.95,15,20.95,0.04,56.965
85.32,15,20.95,0.029,57.452
85.68,15,20.95,0.044,57.452
86.05,15,20.95,0.037,56.965
86.42,15,20.95,0.037,56.965
86.79,15,20.95,0.048,57.939
87.15,15,20.95,0.04,56.478
87.52,15,20.95,0.04,56.965
87.89,15,20.95,0.037,56.478
88.25,15,20.95,0.048,56.478
88.62,15,20.95,0.048,57.452
88.99,15,20.95,0.048,57.939
89.36,15,20.95,0.037,57.452
89.72,15,20.95,0.048,57.939
90.09,15,20.95,0.033,57.452
90.46,14,20.95,0.051,56.965
90.83,15,20.95,0.048,57.939
91.19,15,20.95,0.04,56.965
91.56,15,20.95,0.044,56.965
91.93,15,20.95,0.048,56.965
92.3,15,20.95,0.048,56.965
92.66,15,20.95,0.037,57.452
93.03,15,20.95,0.037,56.965
93.4,15,20.95,0.04,56.478
93.77,15,20.95,0.04,57.452
94.13,15,20.95,0.04,58.426
94.5,15,20.95,0.04,56.965
94.87,15,20.95,0.037,56.965
95.24,15,20.95,0.037,57.939
95.6,15,20.95,0.044,57.452
95.97,15,20.95,0.051,57.939
96.34,14,20.95,0.04,56.965
96.71,15,20.95,0.044,57.452
97.07,15,20.95,0.04,56.965
97.44,15,20.95,0.037,56.478
97.81,15,20.95,0.044,56.965
98.18,15,20.95,0.037,56.478
98.54,15,20.95,0.04,56.965
98.91,15,20.95,0.04,56.965
99.28,15,20.95,0.037,57.452
99.65,15,20.95,0.048,58.426
100.01,15,20.95,0.037,57.452
100.38,15,20.95,0.044,56.965
100.75,15,20.95,0.044,56.478
101.12,15,20.95,0.044,57.939
101.49,15,20.95,0.044,56.965
101.85,15,20.95,0.04,57.452
102.22,15,20.95,0.044,56.965
102.59,15,20.95,0.048,56.965
102.95,15,20.95,0.04,57.452
103.32,15,20.95,0.037,56.965
103.69,15,20.95,0.048,56.965
104.06,15,20.95,0.037,57.452
104.42,15,20.95,0.037,57.939
104.79,15,20.95,0.033,56.965
105.16,15,20.95,0.044,57.452
105.53,15,20.95,0.037,56.965
105.89,15,20.95,0.044,56.478
106.26,15,20.95,0.04,57.452
106.63,15,20.95,0.037,56.965
107.0,14,20.95,0.051,56.965
107.36,14,20.95,0.048,57.939
107.73,15,20.95,0.048,56.965
108.1,14,20.95,0.044,57.452
108.47,15,20.95,0.037,57.939
108.83,15,20.95,0.029,56.965
109.2,14,20.95,0.044,57.939
109.57,15,20.95,0.037,57.452
109.94,14,20.95,0.048,57.452
110.3,14,20.95,0.04,56.478
110.67,15,20.95,0.037,56.965
111.04,15,20.95,0.048,57.939
111.41,15,20.95,0.044,57.452
111.77,15,20.95,0.044,57.452
112.14,14,20.95,0.048,56.965
112.51,15,20.95,0.048,57.452
112.88,14,20.95,0.037,56.965
113.24,14,20.95,0.037,57.452
113.61,14,20.95,0.04,57.939
113.98,15,20.95,0.044,56.478
114.35,14,20.95,0.044,56.965
114.72,15,20.95,0.044,57.452
115.08,15,20.95,0.044,58.426
115.45,14,20.95,0.048,57.452
115.82,14,20.95,0.048,56.478
116.19,14,20.95,0.033,56.965
116.55,14,20.95,0.037,57.452
116.92,14,20.95,0.029,56.965
117.29,14,20.95,0.044,57.452
117.66,14,20.95,0.04,57.452
118.03,14,20.95,0.048,56.965
118.39,14,20.95,0.04,56.965
118.76,14,20.95,0.033,56.965
119.13,14,20.95,0.044,56.965
119.5,14,20.95,0.04,56.965
119.86,14,20.95,0.048,57.452
120.23,14,20.95,0.04,56.965
120.6,14,20.95,0.048,57.939
120.97,14,20.95,0.037,57.452
121.33,14,20.95,0.044,56.965
121.7,14,20.95,0.037,57.452
122.07,14,20.95,0.04,56.965
122.44,14,20.95,0.037,56.965
122.8,14,20.95,0.04,55.991
123.17,14,20.95,0.044,57.939
