38.3,16,20.95,0.015,58.426
38.67,16,20.95,0.018,57.452
39.04,16,20.95,0.022,57.939
39.4,16,20.95,0.026,58.913
39.77,16,20.95,0.022,58.913
40.14,16,20.95,0.022,57.939
40.51,16,20.95,0.018,58.913
40.87,16,20.95,0.018,58.426
41.24,16,20.95,0.026,59.4
41.61,16,20.95,0.018,57.939
41.98,16,20.95,0.015,57.939
42.34,16,20.95,0.015,57.939
42.71,16,20.95,0.015,57.452
43.08,16,20.95,0.022,58.913
43.45,16,20.95,0.015,58.913
43.81,16,20.95,0.018,58.426
44.18,16,20.95,0.015,57.939
44.55,16,20.95,0.015,57.939
44.92,16,20.95,0.022,58.426
45.28,16,20.95,0.022,57.939
45.65,16,20.95,0.022,58.913
46.02,16,20.95,0.022,58.913
46.39,16,20.95,0.018,59.4
46.75,16,20.95,0.015,58.913
47.12,16,20.95,0.026,58.426
47.49,16,20.95,0.015,57.939
47.86,16,20.95,0.018,57.939
48.22,16,20.95,0.018,58.426
48.59,16,20.95,0.018,57.939
48.96,16,20.95,0.026,58.426
49.33,16,20.95,0.018,57.939
49.69,16,20.95,0.026,58.913
50.06,16,20.95,0.022,58.426
50.43,16,20.95,0.018,57.939
50.8,15,20.95,0.029,58.913
51.16,16,20.95,0.018,58.426
51.53,15,20.95,0.022,57.939
51.9,15,20.95,0.018,58.913
52.27,15,20.95,0.033,57.452
52.63,15,20.95,0.022,58.426
53.0,15,20.95,0.026,58.913
53.37,15,20.95,0.018,58.426
53.74,15,20.95,0.022,58.913
54.1,15,20.95,0.022,58.426
54.47,15,20.95,0.015,57.939
54.84,16,20.95,0.015,58.426
55.21,15,20.95,0.011,58.913
55.57,15,20.95,0.029,57.939
55.94,15,20.95,0.029,59.4
56.31,15,20.95,0.011,58.426
56.68,15,20.95,0.018,57.939
57.04,15,20.95,0.018,58.426
57.41,15,20.95,0.018,57.939
57.78,15,20.95,0.022,57.939
58.15,15,20.95,0.026,58.913
58.51,15,20.95,0.022,58.913
58.88,15,20.95,0.018,57.939
59.25,15,20.95,0.018,58.913
59.62,15,20.95,0.018,58.913
59.98,15,20.95,0.022,57.939
60.35,15,20.95,0.022,58.426
60.72,15,20.95,0.022,57.939
61.09,15,20.95,0.029,57.452
61.45,15,20.95,0.015,58.913
61.82,15,20.95,0.018,58.426
62.19,15,20.95,0.015,58.426
62.55,15,20.95,0.011,58.426
62.92,15,20.95,0.015,58.426
63.29,15,20.95,0.018,58.426
63.66,15,20.95,0.015,58.913
64.02,15,20.95,0.018,59.4
64.39,15,20.95,0.026,58.426
64.76,15,20.95,0.018,58.426
65.13,15,20.95,0.018,58.426
65.49,15,20.95,0.018,58.913
65.86,15,20.95,0.018,58.426
66.23,15,20.95,0.015,58.426
66.6,15,20.95,0.018,57.939
66.96,15,20.95,0.015,58.426
67.33,15,20.95,0.011,57.939
67.7,14,20.95,0.007,58.426
68.07,15,20.95,0.022,58.426
68.43,15,20.95,0.022,58.426
68.8,15,20.95,0.018,59.4
69.17,15,20.95,0.015,59.4
69.54,15,20.95,0.026,58.913
69.9,15,20.95,0.022,58.913
70.27,15,20.95,0.015,57.939
70.64,15,20.95,0.015,58.913
71.01,15,20.95,0.026,58.913
71.37,15,20.95,0.015,58.426
71.74,15,20.95,0.018,58.913
72.11,15,20.95,0.007,58.426
72.47,15,20.95,0.018,57.939
72.84,15,20.95,0.011,58.913
73.21,15,20.95,0.015,58.913
