0.07,15,20.95,0.051
0.23,15,20.95,0.044
0.4,15,20.95,0.044
0.56,15,20.95,0.048
0.73,15,20.95,0.051
0.89,15,20.95,0.055
1.06,15,20.95,0.062
1.22,15,20.95,0.073
1.39,15,20.95,0.073
1.55,15,20.95,0.085
1.72,15,20.95,0.062
1.88,15,20.95,0.055
2.05,15,20.95,0.055
2.22,15,20.95,0.055
2.38,15,20.95,0.051
2.55,15,20.95,0.048
2.71,15,20.95,0.04
2.88,15,20.95,0.044
3.04,15,20.95,0.037
3.21,15,20.95,0.051
3.37,15,20.95,0.048
3.54,15,20.95,0.048
3.7,15,20.95,0.055
3.87,15,20.95,0.073
4.03,15,20.95,0.055
4.2,15,20.95,0.04
4.37,15,20.95,0.04
4.53,15,20.95,0.062
4.7,15,20.95,0.07
4.86,15,20.95,0.048
5.03,15,20.95,0.055
5.19,15,20.95,0.099
5.36,15,20.95,0.062
5.52,15,20.95,0.088
5.69,15,20.95,0.085
5.85,15,20.95,0.059
6.02,15,20.95,0.062
6.18,15,20.95,0.048
6.35,15,20.95,0.051
6.52,15,20.95,0.055
6.68,15,20.95,0.055
6.85,15,20.95,0.044
7.01,15,20.95,0.037
7.18,15,20.95,0.04
7.34,15,20.95,0.037
7.51,15,20.95,0.037
7.67,15,20.95,0.033
7.84,15,20.95,0.026
8.0,15,20.95,0.033
8.17,15,20.95,0.048
8.33,15,20.95,0.037
8.5,15,20.95,0.033
8.67,15,20.95,0.033
8.83,15,20.95,0.029
9.0,15,20.95,0.037
9.16,15,20.95,0.04
9.33,15,20.95,0.033
9.49,15,20.95,0.044
9.66,15,20.95,0.04
9.82,15,20.95,0.029
9.99,15,20.95,0.033
10.15,15,20.95,0.029
10.32,15,20.95,0.037
10.49,15,20.95,0.033
10.65,15,20.95,0.026
10.82,15,20.95,0.033
10.98,15,20.95,0.037
11.15,16,20.95,0.033
