0.07,28,19.21,0.0
0.23,28,19.21,-0.0
0.4,28,19.21,0.007
0.56,28,19.29,0.004
0.73,28,19.29,0.0
0.89,28,19.21,0.004
1.06,28,19.21,0.011
1.22,28,19.29,0.007
1.39,28,19.29,0.0
1.55,28,19.21,0.004
1.72,28,19.29,0.015
1.88,28,19.29,0.011
2.05,28,19.21,0.011
2.21,28,19.29,0.011
2.38,28,19.21,0.022
2.54,28,19.21,0.007
2.71,28,19.21,0.0
2.88,28,19.21,0.015
3.04,28,19.29,0.007
3.21,28,19.29,0.004
3.37,28,19.21,0.0
3.54,28,19.29,0.0
3.7,28,19.29,0.015
3.87,28,19.21,0.0
4.03,28,19.21,0.007
4.2,28,19.29,0.004
4.36,28,19.21,0.022
4.53,28,19.21,0.015
4.69,28,19.29,0.011
4.86,28,19.29,0.0
5.02,28,19.29,0.011
5.19,28,19.29,0.015
5.35,28,19.29,-0.0
5.52,28,19.21,0.007
5.68,28,19.21,0.0
5.85,27,19.29,0.007
6.02,28,19.29,0.015
6.18,28,19.21,0.0
6.35,28,19.29,0.004
6.51,27,19.29,0.037
6.68,28,19.29,0.018
6.84,28,19.21,-0.004
7.01,28,19.29,0.007
7.17,28,19.29,0.022
7.34,28,19.29,0.022
7.5,28,19.29,0.004
7.67,28,19.21,-0.0
7.83,28,19.29,-0.0
8.0,28,19.29,0.0
8.16,28,19.21,0.0
8.33,28,19.29,0.0
8.49,28,19.21,0.015
8.66,28,19.21,0.011
8.82,28,19.21,0.004
8.99,27,19.21,0.011
9.15,28,19.21,0.018
9.32,28,19.21,0.011
9.49,27,19.21,0.0
9.65,28,19.29,0.015
9.82,27,19.21,0.015
9.98,27,19.21,0.007
10.15,27,19.29,0.011
10.31,27,19.29,0.011
10.48,27,19.29,0.007
10.64,27,19.21,0.007
10.81,27,19.29,0.007
10.97,27,19.29,0.018
11.14,27,19.21,0.011
11.3,27,19.29,0.011
11.47,27,19.21,0.018
11.63,27,19.21,0.015
11.8,27,19.21,0.011
11.96,27,19.21,0.011
12.29,27,19.29,0.007
12.46,27,19.21,0.004
12.62,27,19.29,-0.0
12.79,27,19.21,0.004
12.95,27,19.21,0.011
13.12,27,19.21,0.0
13.29,27,19.29,0.011
13.45,28,19.29,0.066
13.62,33,19.21,0.129
13.78,48,19.29,0.184
13.95,57,19.29,0.18
14.11,64,19.21,0.132
14.28,76,19.21,0.107
14.44,80,19.12,0.298
14.61,81,19.03,0.261
14.77,82,18.86,0.158
14.94,92,18.6,0.195
15.1,101,18.51,0.191
15.27,107,18.43,0.176
15.43,110,18.43,0.169
